season_number,season_id,team_id,team_name,is_ai,league_id,league_level,position,points,played,won,drawn,lost,goals_for,goals_against,goal_difference,roster_count,avg_ovr,top8_ovr,max_ovr,contracts_signed,rookie_contracts,academy_signings,rookie_market_signings,free_market_signings,auto_fill_signings,wage_cap,wage_bill,wage_pressure_pct,balance,financial_health,overspend_level
4,bf73723e-0606-4359-8545-e6357e2e4574,4d472da3-7b92-49fc-906f-9f552ddf60a9,蜜蜂布伦特,True,9367e21b-6e3a-4531-8dfb-0af639ae6a0d,2,1,31,14,10,1,3,43,19,24,12,72.58,77.88,83,11,0,0,0,0,0,3100000.0,1311370.0,42.3,6522164.77,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,4e3da93e-5b37-4581-85e2-917f1832c0a4,萨拉丁军,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,1,27,14,8,3,3,24,16,8,13,62.08,67.88,82,12,0,0,0,0,0,1600000.0,726456.0,45.4,3578546.36,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,4f99cfc0-1d1f-4119-ae38-03748d6dbda6,金虎啸月,True,a8fde632-9f65-467d-bc44-32641788bb66,3,1,34,14,11,1,2,41,14,27,10,69.7,72.5,83,7,0,0,0,0,0,2250000.0,900143.0,40.01,6993205.74,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,4fc413c0-dc02-4f5b-a7b0-885cc875a227,圣保罗彩,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,1,32,14,10,2,2,35,19,16,14,67.57,73.62,83,10,0,0,0,0,0,2250000.0,1182617.0,52.56,5455585.02,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,502f7b1b-fa02-4b4f-805a-7634322229c7,凤凰涅槃,True,a0107e47-d545-415a-877e-a250b12b72a3,4,5,18,14,5,3,6,22,27,-5,14,61.43,66.75,79,11,0,0,0,0,0,1600000.0,753741.0,47.11,3451898.61,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,511869fc-0d4a-4a9d-874f-672bf7b73d7b,西海金龙,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,2,26,14,7,5,2,31,20,11,13,79.69,84.12,96,8,0,0,0,0,0,4200000.0,2445072.0,58.22,7111833.04,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,52026170-7ab6-4175-828f-f374212fe06f,尼罗河源,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,5,17,14,4,5,5,14,21,-7,13,63.46,67.25,82,9,0,0,0,0,0,1600000.0,775016.0,48.44,2972373.4,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,52b387be-648a-4fa3-a51e-5c34309c7310,凯门鳄凶,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,8,13,14,3,4,7,16,27,-11,12,58.08,59.88,63,12,0,0,0,0,0,1600000.0,409926.0,25.62,4290617.45,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,53139716-38aa-4fc3-9533-84ac7c0503b4,红魔曼联,True,2d17195f-6693-4497-b01a-83f4fc30c946,1,8,14,14,4,2,8,23,35,-12,14,73.0,82.12,89,12,0,2,0,0,0,4200000.0,1933502.0,46.04,7264412.84,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,532aa483-fbd2-4aaf-a3f8-83e0fee2a797,贝都因骑,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,5,20,14,6,2,6,22,25,-3,14,62.36,67.0,74,8,0,0,0,0,0,1600000.0,703409.0,43.96,3340868.31,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,53f3c6c3-c12d-41d2-a3ad-58b6b94a6dea,维多利亚,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,1,29,14,9,2,3,35,25,10,15,66.33,72.25,80,9,0,0,0,0,0,1600000.0,1062391.0,66.4,2694705.01,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,556d3a6a-e537-4d72-873b-01c32bb956b2,布宜诺斯,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,4,20,14,6,2,6,21,19,2,13,74.85,78.12,85,11,0,0,0,0,0,3100000.0,1757201.0,56.68,6173976.98,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,5579ed94-d42c-43b0-b0cf-6db8a4f10f36,探戈情人,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,2,26,14,8,2,4,31,29,2,14,73.5,79.88,95,11,0,0,0,0,0,3100000.0,1654486.0,53.37,6620044.69,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,5756d9a0-5fed-40dc-9981-af7fd1b0a0a9,清真寺塔,True,a214dae7-f210-4978-a373-8769b832bee7,3,2,29,14,9,2,3,26,16,10,11,68.55,72.12,78,10,0,0,0,0,0,2250000.0,1039868.0,46.22,5231844.87,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,578d8ca9-f619-4b00-b2e8-81e6079f18dd,食蚁兽长,True,698db303-c978-44e4-a85a-c086ddf13168,3,8,11,14,3,2,9,16,36,-20,13,63.85,68.62,78,12,0,0,0,0,0,2250000.0,847384.0,37.66,2986199.12,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,57e9792f-f898-4f1f-bf63-d4122fc0d1a8,武当太极,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,5,19,14,6,1,7,25,20,5,14,66.0,71.5,84,13,0,0,0,0,0,2250000.0,1057829.0,47.01,2479680.53,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,57fe450c-b28d-419d-a0b3-63e5cc902728,矿工沙尔,True,b785d06a-d78a-428c-91f0-ff4a9f469f4b,4,4,22,14,7,1,6,22,25,-3,10,65.3,69.38,93,12,0,2,0,0,0,1600000.0,543463.0,33.97,3624764.3,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,58bcbf0c-3e33-411b-a10b-b48ebb72c0fd,波斯勇士,True,a14c4617-240a-46a6-990f-37f821870474,3,7,13,14,3,4,7,16,30,-14,12,64.58,68.75,79,14,0,0,0,0,0,2250000.0,846284.0,37.61,2942764.74,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,5bf54cba-5b7a-4632-bf59-503ac4f493ab,双峰巨驼,True,a14c4617-240a-46a6-990f-37f821870474,3,8,12,14,3,3,8,12,27,-15,11,67.73,71.25,81,10,0,0,0,0,0,2250000.0,997555.0,44.34,5088079.85,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,5ed5e12b-ec53-4677-a4b5-8d74e21bb98b,复活节岛,True,698db303-c978-44e4-a85a-c086ddf13168,3,7,11,14,2,5,7,22,26,-4,11,62.91,69.38,81,12,0,1,0,0,0,2250000.0,833998.0,37.07,5754169.44,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,5f7f8f8e-9ab2-434c-b005-fc3c5893a4ad,小辣椒莱,True,e300379f-18d3-4ef4-84e4-ba515ccb5d34,4,2,21,14,7,0,7,24,25,-1,11,62.45,66.75,89,9,0,0,0,0,0,1600000.0,741133.0,46.32,3785273.25,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,60485f7e-4f7c-45e4-b748-faadb1b6bf75,阿拉伯夜,True,ae1face9-61aa-4db8-8abd-3463c41992ac,1,8,5,14,1,2,11,13,43,-30,11,71.73,76.5,92,9,0,0,0,0,0,4200000.0,1431712.0,34.09,9524569.4,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,608be585-2b1a-4d51-b0cb-5465c3010436,沙漠之狐,True,ae1face9-61aa-4db8-8abd-3463c41992ac,1,2,31,14,10,1,3,51,32,19,13,83.15,87.5,97,16,0,0,0,0,0,4200000.0,3090860.0,73.59,6072498.76,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,61e6e3a1-cfd5-426a-8e11-1ea02f56fd8b,街球之王,True,9c6d0d26-d73b-4e64-a24b-07ecc3e24dcf,1,8,3,14,0,3,11,16,46,-30,12,72.92,77.88,88,11,0,3,0,0,0,4200000.0,1544776.0,36.78,8093396.47,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,624a04b6-7550-4b86-9fd9-b2a25e6bbe7f,流水无痕,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,2,21,14,5,6,3,22,17,5,11,59.91,62.62,70,9,0,0,0,0,0,1600000.0,514276.0,32.14,4272203.26,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,644b825c-9b2b-4383-b22c-725aa1e9152e,非洲野牛,True,426c3e38-63b3-4ee0-85dd-85525974bfdf,4,2,25,14,7,4,3,18,13,5,13,62.15,67.75,77,12,0,0,0,0,0,1600000.0,728685.0,45.54,3743752.31,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,64c011af-bca9-45ee-bf83-f1fb6dc1ca14,雪虎踏山,True,d20b9cee-18bd-4a8d-be78-a5b2681775bc,2,7,8,14,1,5,8,13,30,-17,13,66.31,73.38,84,6,0,1,0,0,0,3100000.0,1117853.9,36.06,7745816.18,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,650c94ec-9237-4067-be84-258d382203ec,少林武僧,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,7,15,14,4,3,7,14,26,-12,11,61.18,64.62,74,9,0,0,0,0,0,1600000.0,558477.0,34.9,3523159.53,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,673799c9-ad32-40e2-b497-1fe6ac04f5d1,药厂勒沃,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,8,8,14,2,2,10,16,31,-15,12,60.83,64.88,69,12,0,0,0,0,0,1600000.0,594118.0,37.13,3573075.01,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,6793d666-1351-4faf-bc46-e23b72f29f1b,雪豹冰山,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,8,12,14,3,3,8,17,27,-10,14,62.29,67.0,81,12,0,0,0,0,0,1600000.0,769131.0,48.07,3194735.3,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,67b81d51-8b4d-41fd-ae45-b1fadea3676b,斑马条纹,True,426c3e38-63b3-4ee0-85dd-85525974bfdf,4,4,20,14,5,5,4,24,18,6,12,61.58,65.5,73,8,0,0,0,0,0,1600000.0,653073.0,40.82,3809840.81,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,67e432d7-2e54-4ee4-a770-f40e630e6bc8,马赛马拉,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,7,12,14,3,3,8,15,20,-5,14,64.21,69.88,80,8,0,0,0,0,0,1600000.0,887545.0,55.47,2887511.15,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,6ae6ba0d-e837-4519-bdd8-9ef6d56e8053,管道巨头,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,1,30,14,9,3,2,46,26,20,10,75.6,78.25,93,10,0,0,0,0,0,3100000.0,1167462.0,37.66,6273010.89,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,6b42d32b-f885-4450-b48c-233e1b1a494f,喜鹊纽卡,True,2d17195f-6693-4497-b01a-83f4fc30c946,1,6,15,14,4,3,7,25,34,-9,16,61.25,74.38,80,10,0,5,0,0,0,4200000.0,1121626.0,26.71,10193747.4,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,6c0dba72-2837-4453-8f69-63f1d3886e9f,马赛勇士,True,822ee6f8-be94-43c1-8460-850fe5293ff6,4,4,20,14,6,2,6,27,29,-2,12,62.17,66.25,78,10,0,0,0,0,0,1600000.0,666315.0,41.64,3656205.15,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,6d8e0c3f-f699-4dc0-aff2-9fa21ee26e74,纳斯卡线,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,1,25,14,7,4,3,25,16,9,12,65.33,71.25,77,11,0,0,0,0,0,1600000.0,917139.0,57.32,6023190.38,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,6e247ef0-57b1-4282-90bd-e7ac11d50e3a,火狼焚原,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,2,27,14,8,3,3,25,11,14,12,65.67,71.75,77,12,0,1,0,0,0,2250000.0,931594.0,41.4,5040678.62,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,6e6bb008-2263-40ed-9a77-e9e836378fda,黑金帝国,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,2,30,14,10,0,4,36,23,13,13,70.62,78.0,94,10,0,1,0,0,0,3100000.0,1411334.0,45.53,6534862.57,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,7012880c-807c-4190-90f7-0e644aad825e,石油大亨,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,6,15,14,4,3,7,25,34,-9,12,70.17,77.25,85,12,0,3,0,0,0,3100000.0,1266181.0,40.84,7212112.16,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,70f67bd4-e206-4287-85f3-c9769b03c861,银龙出海,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,7,10,14,3,1,10,28,53,-25,14,72.29,78.0,92,12,0,0,0,0,0,4200000.0,1791853.0,42.66,9163001.65,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,718f50ad-1cfa-496b-88a9-ac1e32eb7a25,塞维利业,True,eb1ba9bc-fe8f-4b5b-92bd-dff3e3a1f2f3,3,8,13,14,3,4,7,17,31,-14,12,68.92,74.38,89,10,0,0,0,0,0,2250000.0,1101473.0,48.95,4814716.13,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,71ac4da1-b9e4-40d5-995b-467d0669c7ad,冰狼踏雪,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,6,17,14,5,2,7,16,31,-15,15,59.4,68.12,78,12,0,3,0,0,0,2250000.0,836675.0,37.19,6177152.08,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,7330de8d-2325-4d92-9e0f-b40c1901fc29,安第斯山,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,8,6,14,1,3,10,18,38,-20,12,69.33,74.62,94,9,0,0,0,0,0,3100000.0,1162728.0,37.51,7289094.58,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,74be8e1c-e27c-4cd1-8aaf-e0182af4a72b,巨象踏天,True,a0107e47-d545-415a-877e-a250b12b72a3,4,3,27,14,8,3,3,31,25,6,12,60.92,66.12,82,9,0,0,0,0,0,1600000.0,657486.0,41.09,3558050.53,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,74dc07ee-0898-40a0-a0d6-8daee888090b,麒麟踏云,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,2,23,14,6,5,3,21,15,6,14,63.43,70.75,82,12,0,0,0,0,0,1600000.0,924272.0,57.77,2926392.81,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,753fa88c-427d-4800-8add-ac9451df3fe9,天方夜谭,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,3,22,14,6,4,4,17,19,-2,13,63.77,67.62,78,10,0,0,0,0,0,1600000.0,751365.0,46.96,3155431.21,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,754dcbe3-7865-4512-8487-d94ec7a83789,阿散蒂金,True,822ee6f8-be94-43c1-8460-850fe5293ff6,4,2,25,14,7,4,3,29,21,8,13,60.0,64.0,70,11,0,0,0,0,0,1600000.0,563690.0,35.23,4092754.81,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,779059e3-52dd-41b9-87e5-c8044b7c1811,薛西斯军,True,0ffb4d3f-f9b6-4842-89bd-f17abe7c33e0,4,7,11,14,3,2,9,19,28,-9,13,61.38,66.88,76,9,0,0,0,0,0,1600000.0,708422.0,44.28,3547311.26,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,7792e428-9917-4402-9eec-fe0f7b5a05f2,萨尔瓦多,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,5,16,14,5,1,8,25,20,5,12,67.92,73.62,82,9,0,0,0,0,0,2250000.0,1070910.0,47.6,5082357.8,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,77948078-1021-4d64-8798-5a3e304f3ccf,阿拉丁灯,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,8,12,14,3,3,8,13,18,-5,13,58.31,62.88,66,10,0,0,0,0,0,1600000.0,468850.0,29.3,4147467.1,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,77a08a4b-acdc-4506-9b20-0336d460f726,雪山神鹰,True,a8fde632-9f65-467d-bc44-32641788bb66,3,6,14,14,4,2,8,19,27,-8,14,63.93,69.62,78,10,0,0,0,0,0,2250000.0,891556.0,39.62,5633260.72,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,77c6fe93-150d-4b73-b3d3-cb0be4c5c867,金狼逐日,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,1,27,14,8,3,3,39,22,17,12,72.42,78.25,96,10,0,0,0,0,0,2250000.0,1400324.0,62.24,4304942.67,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,79441db3-4b4b-436b-b258-482eb5263da2,热带雨林,True,698db303-c978-44e4-a85a-c086ddf13168,3,5,18,14,5,3,6,29,32,-3,13,69.85,73.12,78,10,0,0,0,0,0,2250000.0,1168648.0,51.94,4908681.01,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,7ad15046-be76-4e8a-b62f-260481133ed3,寒冰领域,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,6,15,14,4,3,7,17,26,-9,14,63.57,68.25,84,7,0,0,0,0,0,1600000.0,854750.0,53.42,3011680.45,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,7b8f9873-2cf9-440e-9638-4e5498d4d9ae,图西胡图,True,822ee6f8-be94-43c1-8460-850fe5293ff6,4,3,20,14,6,2,6,29,22,7,12,65.5,69.38,79,10,0,0,0,0,0,1600000.0,785540.0,49.1,3104475.63,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,7be612ad-7273-430a-8cbb-9efaccee934a,铁翼飞鹰,True,a8fde632-9f65-467d-bc44-32641788bb66,3,8,9,14,2,3,9,16,30,-14,11,61.36,66.62,75,10,0,2,0,0,0,2250000.0,697348.0,30.99,5677407.49,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,7e1a4614-824a-4ce5-8436-aaee8aaa7ea1,美因茨红,True,b785d06a-d78a-428c-91f0-ff4a9f469f4b,4,7,11,14,3,2,9,26,31,-5,13,63.15,69.12,81,10,0,0,0,0,0,1600000.0,819014.0,51.19,3093120.13,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,80f3ff36-0a44-4d20-958f-ad9eb4159f56,玄武镇海,True,a0107e47-d545-415a-877e-a250b12b72a3,4,4,19,14,6,1,7,27,29,-2,13,61.92,67.25,80,7,0,0,0,0,0,1600000.0,750403.0,46.9,3366001.17,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,830e3531-1a9f-4e2a-adcf-6ad465166617,北海苍龙,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,5,20,14,6,2,6,32,34,-2,14,77.71,82.75,96,8,0,0,0,0,0,4200000.0,2114676.0,50.35,8341175.09,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,841e1477-b251-4fd0-9f25-99ec2c47b283,乌拉圭牛,True,698db303-c978-44e4-a85a-c086ddf13168,3,6,17,14,4,5,5,30,31,-1,13,65.08,71.88,81,10,0,1,0,0,0,2250000.0,963186.0,42.81,5645824.76,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,8480866e-e4ec-48f0-ab82-b52115112311,沙漠商队,True,a14c4617-240a-46a6-990f-37f821870474,3,1,25,14,7,4,3,32,21,11,11,68.0,74.25,84,9,0,0,0,0,0,2250000.0,1138412.0,50.6,4607511.85,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,8553c06a-9ed5-48c8-bad0-2a8a14d72fe0,云豹穿林,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,6,16,14,4,4,6,24,29,-5,11,64.91,68.25,86,7,0,0,0,0,0,1600000.0,843603.0,52.73,3172962.8,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,8702cbe5-5e21-42c9-8582-88af9bb6ebac,东方巨龙,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,4,23,14,7,2,5,41,27,14,12,79.92,87.75,96,13,0,1,0,0,0,4200000.0,2649548.0,63.08,6496594.47,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,87b0b70d-b0f6-44a0-bf9b-4659642ca4e0,紫百合佛,True,811f9c6d-a4b4-4ab1-91f1-8817977993e7,4,8,11,14,3,2,9,18,35,-17,10,55.1,58.5,75,11,0,2,0,0,0,1600000.0,436641.0,27.29,3816009.02,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,89364c43-5038-44cc-8d25-5c9654a4d96c,水蟒巨蛇,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,2,24,14,7,3,4,30,21,9,13,60.85,67.0,77,7,0,0,0,0,0,1600000.0,688535.0,43.03,3821072.53,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,8a755662-f362-44e9-adf1-03d30362d1d3,幽冥鬼狼,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,3,21,14,6,3,5,33,29,4,11,65.91,71.5,88,8,0,2,0,0,0,1600000.0,973235.0,60.83,4862571.46,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,8bee1147-d70c-4661-ac27-751bee6ae252,库尔德勇,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,6,14,14,3,5,6,20,29,-9,13,62.85,67.25,87,10,0,0,0,0,0,1600000.0,813804.0,50.86,3223408.84,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,8c5eb8a4-b906-488b-a572-9372caac7188,咖啡起源,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,7,12,14,2,6,6,20,24,-4,14,59.43,64.38,80,12,0,0,0,0,0,1600000.0,666249.0,41.64,3782062.2,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,8f2abd86-22c1-4fc7-946e-7e8b508f5163,阿拉伯军,True,a214dae7-f210-4978-a373-8769b832bee7,3,8,10,14,2,4,8,18,27,-9,11,58.55,63.25,76,9,0,3,0,0,0,2250000.0,543573.0,24.16,3567289.91,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,930a9201-3b38-4f02-a0d5-86134340c38d,累西腓鼓,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,7,15,14,4,3,7,26,30,-4,13,69.0,73.88,94,10,0,0,0,0,0,2250000.0,1328828.0,59.06,4975276.66,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,93ff00a3-339b-42ba-af04-9e5d7977938a,红牛莱比,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,3,24,14,8,0,6,29,17,12,11,65.55,70.0,75,11,0,0,0,0,0,1600000.0,800742.0,50.05,3301561.84,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,94ca1798-7f60-4177-ae15-53d2ee5ce741,撒哈拉南,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,6,13,14,3,4,7,22,25,-3,14,60.5,65.75,71,8,0,0,0,0,0,1600000.0,638971.0,39.94,3839147.8,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,95400555-b9c3-425d-8232-8b86e0a91ca5,撒哈拉驼,True,ae1face9-61aa-4db8-8abd-3463c41992ac,1,6,15,14,4,3,7,27,33,-6,12,75.25,80.12,88,12,0,0,0,0,0,4200000.0,2096726.0,49.92,7735398.81,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,9626f86a-0547-4858-9221-b5f9802e677f,食人鱼群,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,5,20,14,6,2,6,33,33,0,12,60.33,62.88,69,11,0,0,0,0,0,1600000.0,543479.0,33.97,3945303.67,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,975356c9-9f62-4341-88c9-a4053cfdc83b,骆驼骑士,True,a14c4617-240a-46a6-990f-37f821870474,3,4,22,14,6,4,4,24,16,8,14,67.64,73.88,83,12,0,0,0,0,0,2250000.0,1194630.0,53.09,5137592.23,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,98068a5b-2c14-4cf1-8fc4-71315d4612bb,丝路驼铃,True,a14c4617-240a-46a6-990f-37f821870474,3,3,24,14,7,3,4,28,18,10,12,69.42,73.75,84,8,0,0,0,0,0,2250000.0,1192742.0,53.01,5022944.96,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,985a0d05-17d7-4738-9803-a27293bee01c,桑巴舞者,True,9c6d0d26-d73b-4e64-a24b-07ecc3e24dcf,1,7,16,14,4,4,6,26,35,-9,11,76.73,80.12,97,13,0,0,0,0,0,4200000.0,1760654.0,41.92,8016570.77,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,9886ea0a-4057-4d36-b78c-2126261c9a7c,金豹捕猎,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,5,18,14,5,3,6,24,28,-4,14,61.07,66.62,71,8,0,0,0,0,0,1600000.0,689675.0,43.1,3522822.37,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,98d39bde-fee3-4efe-87ac-46691e943297,银河战舰,True,eb1ba9bc-fe8f-4b5b-92bd-dff3e3a1f2f3,3,1,28,14,8,4,2,34,20,14,14,70.29,74.5,85,9,0,0,0,0,0,2250000.0,1378356.0,61.26,4612171.84,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,98d60360-641a-4660-9b8b-b5f71d43fd5e,香料之路,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,1,29,14,8,5,1,29,15,14,12,57.92,62.88,75,8,0,2,0,0,0,1600000.0,500176.0,31.26,4310206.71,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,9a1a3711-6fa4-4f3b-af9b-de4a1462fd5f,飞驴切沃,True,e300379f-18d3-4ef4-84e4-ba515ccb5d34,4,3,19,14,6,1,7,25,21,4,12,62.0,65.62,77,7,0,0,0,0,0,1600000.0,650052.0,40.63,3449344.38,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,9ad3f058-4fc7-4b60-b359-1471322a5ba5,绿洲明珠,True,ae1face9-61aa-4db8-8abd-3463c41992ac,1,4,27,14,9,0,5,40,27,13,11,79.27,84.5,91,10,0,0,0,0,0,4200000.0,1959123.0,46.65,7832141.58,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,9bfa2387-fa4b-4af5-b711-01ab4f6897d1,花车巡游,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,8,15,14,4,3,7,16,30,-14,13,64.69,68.62,76,7,0,0,0,0,0,2250000.0,841689.0,37.41,5826886.44,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,9c66c481-40ae-438f-bb00-d9193b9b43a9,南海蛟龙,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,3,25,14,8,1,5,32,33,-1,12,79.17,85.62,93,10,0,0,0,0,0,4200000.0,2323827.0,55.33,7100536.18,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,9c873d8e-fca9-467e-8683-a4ae9db21978,大黄蜂多,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,7,12,14,3,3,8,16,26,-10,12,61.67,69.0,75,13,0,2,0,0,0,1600000.0,656826.0,41.05,3050341.78,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,9d2a4c4a-c612-4cf1-bad2-125b621c8e0d,赤龙焚天,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,1,29,14,9,2,3,53,26,27,11,77.27,82.0,99,9,0,0,0,0,0,4200000.0,1794848.0,42.73,7416751.71,A,none
