season_number,season_id,player_id,player_name,team_id,position,age,ovr,potential,origin_type,wage,match_form,state_score,contract_score,recent_match_score,fitness_score,match_load_score,match_rust_score,attribute_modifier_pct,stamina_modifier,recent_ratings,recent_minutes,matches,goals,assists,average_rating
4,bf73723e-0606-4359-8545-e6357e2e4574,3d0cba50-c6a7-4831-950e-e0abbbe65a9e,颜文玺,3185911f-f4fc-497f-bc6b-93fdadaf8157,MF,26,77,A,generated,141963.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[8.0, 9.4, 9.1]","[50, 50, 50]",19,6,3,8.45
4,bf73723e-0606-4359-8545-e6357e2e4574,e07c1b3b-5808-46f2-89a2-3baec0c44e3d,乔晨浩,d3f11c2d-1468-4391-843e-98c05dd06286,MF,36,51,A,generated,0.0,LOW,-4,-2,0,1,-1,-2,-0.016,3.0,"[6.7, 6.0, 7.0]","[50, 50, 50]",4,0,0,6.5
4,bf73723e-0606-4359-8545-e6357e2e4574,f753cfae-a022-4be3-aed8-bf2d81e58da8,基冈 芒罗,53139716-38aa-4fc3-9533-84ac7c0503b4,FW,31,82,S,generated,0.0,LOW,-3,0,0,-2,-1,0,-0.012,-18.0,"[7.0, 6.0, 7.3]","[50, 50, 50]",17,7,0,7.66
4,bf73723e-0606-4359-8545-e6357e2e4574,35db66be-f20e-4025-8567-8ee29248b950,普热米斯尔 马林,47de49d5-fdca-4d81-b80e-b55a79bd3ced,DF,31,75,A,generated,0.0,LOW,-3,0,0,-2,-1,0,-0.012,-18.0,"[6.3, 7.5, 6.9]","[50, 50, 50]",15,0,2,7.08
4,bf73723e-0606-4359-8545-e6357e2e4574,1285e66e-0f94-4261-8a67-849fc967191a,宇文富,9d43d8cd-57ef-4dca-8721-ac695acb87bf,DF,25,69,A,generated,68638.0,LOW,-2,-1,2,-2,-1,0,-0.008,-18.0,"[7.8, 8.2, 7.6]","[50, 50, 50]",17,1,1,7.53
4,bf73723e-0606-4359-8545-e6357e2e4574,c7863455-f509-4288-9fd5-a5c3cb0ed4e9,雅罗米尔 涅克拉索夫,14af1578-ce27-4594-9477-7fb7fcc2df95,DF,33,84,S,generated,0.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.6, 8.2, 6.6]","[50, 50, 50]",15,4,2,8.18
4,bf73723e-0606-4359-8545-e6357e2e4574,94a28813-86b2-473e-9927-e5894c95acd8,昭平 佐藤,64c011af-bca9-45ee-bf83-f1fb6dc1ca14,GK,28,81,S,generated,190190.0,LOW,-3,0,0,-2,-1,0,-0.012,-18.0,"[8.9, 5.7, 6.3]","[50, 50, 50]",15,0,0,7.43
4,bf73723e-0606-4359-8545-e6357e2e4574,4a8ea487-85f3-4404-811e-74dc215128d9,延斯 诺依曼,0a73c2c3-2dee-40ab-961d-65ad1418d3c0,DF,23,54,A,generated,23520.0,LOW,-4,-2,0,1,-1,-2,-0.016,3.0,"[6.4, 7.1, 6.2]","[50, 50, 50]",3,0,0,6.6
4,bf73723e-0606-4359-8545-e6357e2e4574,b8537d84-b89c-433f-9714-73dffe003950,新太郎 石川,e1f61e2f-8c0e-40d7-8469-b57e4c5d6e6d,DF,31,83,S,generated,0.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[9.3, 7.9, 8.1]","[50, 50, 50]",15,3,2,7.85
4,bf73723e-0606-4359-8545-e6357e2e4574,cca688f6-7ce2-424a-8f41-84cdd5f39ff9,郑财,3689a578-7989-4145-80c8-239c51782ffa,DF,30,62,S,generated,40784.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[7.3, 8.2, 9.2]","[50, 50, 50]",15,1,1,7.65
4,bf73723e-0606-4359-8545-e6357e2e4574,8096e4a7-6107-4ecc-b746-cadacdd923be,常煜,1b4e22b3-444a-49bd-bb80-33b02310ae6e,DF,31,86,S,generated,0.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.0, 7.8, 7.8]","[50, 50, 50]",17,2,2,7.81
4,bf73723e-0606-4359-8545-e6357e2e4574,25915acc-2a88-482d-ab1b-6506fb067b1a,田致凯,c3d001b9-dd3c-4834-a548-dbd8609332c4,MF,30,65,A,generated,52650.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[8.4, 7.3, 7.8]","[50, 50, 50]",16,4,1,7.74
4,bf73723e-0606-4359-8545-e6357e2e4574,8859e6cd-ed1a-40ba-a7d1-4915fceb9f21,哈里斯 莫里森,61e6e3a1-cfd5-426a-8e11-1ea02f56fd8b,DF,38,71,A,generated,88871.0,LOW,-5,-2,-1,0,-1,-1,-0.02,0.0,"[6.0, 6.6, 5.9]","[50, 50, 50]",10,1,0,6.78
4,bf73723e-0606-4359-8545-e6357e2e4574,3e16a155-c80a-40c3-a44c-128e63cdef8b,亚历杭德罗 莱昂,77c6fe93-150d-4b73-b3d3-cb0be4c5c867,DF,33,62,A,generated,55862.0,LOW,-5,-2,-1,1,-1,-2,-0.02,3.0,"[6.4, 6.0]","[50, 50]",1,0,0,6.0
4,bf73723e-0606-4359-8545-e6357e2e4574,4bad6ada-3042-4191-a37b-d9f4ac959d1f,伍绍敬,22a97709-e9b7-47c7-a868-436c9fc04b53,MF,26,86,S,generated,270600.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[6.9, 7.7, 7.4]","[50, 50, 50]",18,2,1,7.5
4,bf73723e-0606-4359-8545-e6357e2e4574,522ce3b6-b59f-42f9-8500-91bca7e67677,托马斯 巴尔德斯,77a08a4b-acdc-4506-9b20-0336d460f726,DF,26,78,S,generated,150480.0,LOW,-3,0,0,-2,-1,0,-0.012,-18.0,"[7.2, 7.1, 6.7]","[50, 50, 50]",17,1,1,7.59
4,bf73723e-0606-4359-8545-e6357e2e4574,12dc2407-9979-4c1e-aacc-ba8463af7106,河俊 孤,70f67bd4-e206-4287-85f3-c9769b03c861,MF,27,89,S,generated,323400.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.5, 9.1, 6.5]","[50, 50, 50]",18,5,3,8.24
4,bf73723e-0606-4359-8545-e6357e2e4574,7ecb7818-4bdd-473e-985e-53999413d755,闫立涛,61e6e3a1-cfd5-426a-8e11-1ea02f56fd8b,GK,25,73,A,generated,105450.0,LOW,-6,0,-3,-2,-1,0,-0.024,-18.0,"[5.9, 5.4, 5.7]","[50, 50, 50]",17,0,0,6.33
4,bf73723e-0606-4359-8545-e6357e2e4574,65f274c4-2246-4a2f-8af7-a434aedfbb9b,赫 熙,49c653c0-8e28-46ca-9ce2-4d84c9ec42ac,MF,29,68,A,generated,61560.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[10.0, 7.4, 7.1]","[50, 50, 50]",16,2,4,7.7
4,bf73723e-0606-4359-8545-e6357e2e4574,6f3ddd5a-1bcd-4a96-a891-6bf88eb31ea1,贾拉尔 塞尔柱,0b9e1fa2-9a0a-4e0e-8791-db8fcdeab4a5,FW,28,75,A,generated,123750.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[8.4, 7.9, 7.9]","[50, 50, 70]",17,6,3,8.15
4,bf73723e-0606-4359-8545-e6357e2e4574,9820585c-aa8e-462c-832e-14d061f6e738,马文杰,830e3531-1a9f-4e2a-adcf-6ad465166617,FW,28,82,S,generated,213400.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[9.3, 7.2, 7.9]","[50, 50, 50]",18,4,4,7.87
4,bf73723e-0606-4359-8545-e6357e2e4574,277f1fe3-fea7-4313-bb77-1c29233bf4db,炫 何,0e512073-f2d2-4b58-8843-a5362f428a15,DF,33,53,B,generated,28168.0,LOW,-4,-2,-1,1,-1,-1,-0.016,3.0,"[6.1, 6.9, 6.0]","[50, 50, 50]",4,0,0,6.22
4,bf73723e-0606-4359-8545-e6357e2e4574,3810ef5c-c79f-404e-8c89-520abeafeea9,韦特勒 雷恩,4610e88a-e065-4c39-a833-c971e47191a1,MF,32,86,S,generated,0.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.6, 7.1, 8.3]","[50, 50, 50]",17,5,0,7.74
4,bf73723e-0606-4359-8545-e6357e2e4574,463dbad5-534f-4247-8c16-91f2ccc1f1fe,泰成 葛,f7f29ce8-339e-4766-b0d5-8846eda62b73,MF,27,73,S,generated,109890.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[7.6, 7.8, 8.9]","[50, 50, 50]",15,6,1,8.21
4,bf73723e-0606-4359-8545-e6357e2e4574,c6f77a74-a941-4ada-b964-cccffeac59ee,托德 麦克尼尔,74dc07ee-0898-40a0-a0d6-8daee888090b,DF,27,82,S,generated,213400.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[9.1, 7.3, 6.9]","[50, 50, 50]",19,3,2,7.8
4,bf73723e-0606-4359-8545-e6357e2e4574,0aa797c3-971b-4b1c-83be-bea18eaaa3aa,翔吾 久保,9c873d8e-fca9-467e-8683-a4ae9db21978,DF,32,72,A,generated,62244.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[9.0, 8.3, 6.2]","[50, 50, 50]",15,0,1,7.43
4,bf73723e-0606-4359-8545-e6357e2e4574,e46b807f-5a56-4be1-b09d-336e46da064d,弗朗索瓦 勒克莱尔,312637f2-889f-449d-8f76-1193fefa25ed,FW,29,64,A,generated,61366.0,LOW,-3,-2,0,0,-1,0,-0.012,0.0,"[7.5, 7.5, 6.1]","[50, 50, 50]",8,3,2,7.54
4,bf73723e-0606-4359-8545-e6357e2e4574,5449c6d9-3822-4ff3-8d47-48ae0d96283b,慕容泰峰,1810d612-ed34-4743-b1b9-1548cf7e56a5,MF,25,72,S,generated,93600.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[6.9, 7.5, 9.2]","[50, 50, 50]",15,4,1,8.14
4,bf73723e-0606-4359-8545-e6357e2e4574,e55d685b-441c-46af-bfa8-b1272e36f3b8,曾伟彬,c8c3d129-2f00-45c1-940c-3bbc7cd5d953,MF,25,80,S,generated,161500.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[8.0, 10.0, 7.6]","[50, 50, 50]",16,4,4,8.18
4,bf73723e-0606-4359-8545-e6357e2e4574,f9c736c3-99d6-4b2b-a4ce-979867b59349,侯赛因 马,4d472da3-7b92-49fc-906f-9f552ddf60a9,FW,30,82,S,generated,165870.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[10.0, 9.1, 8.4]","[50, 50, 50]",19,14,3,8.84
4,bf73723e-0606-4359-8545-e6357e2e4574,d59cff1a-ee71-40c4-b48d-728c91956b58,贡纳尔 马格努斯,efdcf3ed-9bee-4879-ae3f-54c6fe53390a,DF,28,70,S,generated,94050.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.2, 6.4, 8.0]","[50, 50, 50]",17,0,2,7.02
4,bf73723e-0606-4359-8545-e6357e2e4574,c580933a-7574-4fa8-8d7a-c44adebb2fd9,米科瓦伊 普希金,1d51a369-b074-4981-ae75-b1502605df6b,MF,25,77,S,generated,143000.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.9, 6.7, 8.5]","[50, 50, 50]",15,4,3,8.11
4,bf73723e-0606-4359-8545-e6357e2e4574,612ba904-30fd-4712-8d2a-c818d28e7bf2,莱纳斯 柯蒂斯,48831857-1b6a-413e-bda8-5719fd283efc,MF,34,59,A,generated,42909.0,LOW,-4,-2,0,1,-1,-2,-0.016,3.0,"[6.8, 7.2, 6.7]","[50, 50, 50]",9,0,2,7.1
4,bf73723e-0606-4359-8545-e6357e2e4574,0c72bb32-eacf-461b-92c3-716e1761c10f,艾伦 赫伯特,cc0ef7b2-fe26-4641-a768-4f609e29b2d9,MF,26,75,S,generated,123750.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.4, 9.0, 7.4]","[50, 50, 50]",15,2,0,7.96
4,bf73723e-0606-4359-8545-e6357e2e4574,9eb1e7d6-509f-492c-8f58-f8bdd6a27584,黄礼,4812c221-b983-4262-8849-407bd855fee7,DF,29,71,A,generated,78570.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[8.7, 10.0, 6.6]","[50, 50, 50]",15,3,1,7.44
4,bf73723e-0606-4359-8545-e6357e2e4574,140bafc1-5df4-4073-8a81-8bf5f0e984fb,弗朗索瓦 拉科尔,e9574c3d-7a37-438b-bb39-a6635a480519,GK,32,57,A,generated,39655.0,LOW,-8,-2,-3,-2,-1,0,-0.032,-18.0,"[5.4, 5.5, 6.6]","[50, 50, 50]",18,0,0,6.94
4,bf73723e-0606-4359-8545-e6357e2e4574,13e9b602-4093-43f8-a8d6-35ca020384fe,桓 辛,18aee98c-a0f2-490f-9876-7caf88dd0f08,FW,36,54,A,generated,29268.0,LOW,-4,-2,0,0,-1,-1,-0.016,0.0,"[6.5, 6.3, 7.4]","[50, 50, 50]",9,1,0,6.8
4,bf73723e-0606-4359-8545-e6357e2e4574,0d8c9521-d32d-459a-bd5d-bb4abdec946e,凯 麦高恩,38b4ca23-fcd0-4146-b82e-d14302fc77d5,DF,23,66,A,generated,50470.0,LOW,-3,-2,0,1,0,-2,-0.012,3.0,[6.5],[50],1,0,0,6.5
4,bf73723e-0606-4359-8545-e6357e2e4574,238fa340-59d1-47cd-a8a8-e4f5c91b28cc,马塞尔 兰姆,71ac4da1-b9e4-40d5-995b-467d0669c7ad,MF,27,75,S,generated,137500.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[8.5, 6.8, 8.6]","[50, 50, 70]",17,3,2,7.94
4,bf73723e-0606-4359-8545-e6357e2e4574,00b6d3a5-437f-4281-89b6-1ed572437269,维 朱,8702cbe5-5e21-42c9-8582-88af9bb6ebac,GK,29,77,A,generated,144716.0,LOW,-5,-2,0,-2,-1,0,-0.02,-18.0,"[6.7, 7.0, 6.0]","[50, 50, 50]",21,0,1,6.93
4,bf73723e-0606-4359-8545-e6357e2e4574,0c25cc60-876a-4039-8e23-6fb0059648fa,昆托 托纳利,42fbdc5a-8c40-4bde-9235-322d4558de50,DF,27,84,S,generated,227810.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.4, 8.0, 6.8]","[50, 50, 50]",20,2,2,7.43
4,bf73723e-0606-4359-8545-e6357e2e4574,c4bc584a-2813-466f-9ed6-cb76dd05baad,埃卢瓦 维瑟,9ffa92ba-7961-424c-82d3-0cb957ec5ce8,DF,29,61,A,generated,53410.0,LOW,-4,-2,0,1,-1,-2,-0.016,3.0,"[7.5, 6.5, 6.1]","[50, 50, 50]",1,0,0,6.1
4,bf73723e-0606-4359-8545-e6357e2e4574,00d4ba14-0858-45ef-aee0-1ac0aa581ec9,向菊,779059e3-52dd-41b9-87e5-c8044b7c1811,MF,25,68,A,generated,72000.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[9.1, 7.5, 6.4]","[50, 50, 50]",15,3,1,7.83
4,bf73723e-0606-4359-8545-e6357e2e4574,68257d68-30a4-4985-81ab-b3c1ec372198,安德里 切尔诺夫,624a04b6-7550-4b86-9fd9-b2a25e6bbe7f,FW,30,70,A,generated,72900.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[10.0, 9.9, 9.4]","[50, 50, 70]",17,12,2,8.72
4,bf73723e-0606-4359-8545-e6357e2e4574,2afd2cf7-7ef4-4e3e-9ddb-7c8265525220,硕灿 布,06f191f9-a375-41b6-bc60-7e8b63676e15,MF,29,75,A,generated,106875.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[10.0, 8.5, 8.3]","[50, 50, 50]",15,4,2,7.99
4,bf73723e-0606-4359-8545-e6357e2e4574,57edab04-d7c9-41b9-9957-5826fabb8d23,齐诺,77c6fe93-150d-4b73-b3d3-cb0be4c5c867,MF,29,87,S,generated,235800.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[8.0, 9.9, 10.0]","[50, 50, 50]",19,5,2,7.92
4,bf73723e-0606-4359-8545-e6357e2e4574,dc757943-fbb7-4eae-a40a-cde51bc72076,弗罗德 斯特伦贝里,119e7558-6e26-466f-96d7-37a30d765b77,MF,29,74,A,generated,100890.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.6, 8.3, 7.1]","[50, 50, 50]",16,1,2,7.71
4,bf73723e-0606-4359-8545-e6357e2e4574,ed06dcaf-19ea-4944-87e3-e8f712303694,沃伊切赫 茹科夫,3689a578-7989-4145-80c8-239c51782ffa,MF,29,72,A,generated,84240.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[9.0, 7.4, 6.8]","[50, 50, 50]",15,4,1,7.75
4,bf73723e-0606-4359-8545-e6357e2e4574,f9f299ff-123b-4d6e-b8f2-71f1083cd9d2,百里鼎,49c653c0-8e28-46ca-9ce2-4d84c9ec42ac,MF,25,73,A,generated,99900.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.5, 8.0, 7.9]","[50, 50, 50]",16,4,1,7.95
4,bf73723e-0606-4359-8545-e6357e2e4574,6bb0a193-813a-407d-9aa3-afde5d6092c8,佩德罗 拉莫斯,8a755662-f362-44e9-adf1-03d30362d1d3,MF,29,82,S,generated,157140.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[7.8, 8.5, 8.2]","[50, 50, 50]",20,9,4,8.62
4,bf73723e-0606-4359-8545-e6357e2e4574,86d09e9c-df17-4deb-aa49-408a6aac28fe,贤彬 禹,b4fff948-b70d-4f6f-9aa2-1470587d7839,MF,32,70,A,generated,90540.0,LOW,-3,-2,0,1,-1,-1,-0.012,3.0,"[6.5, 7.2, 7.4]","[50, 50, 50]",6,0,0,6.7
4,bf73723e-0606-4359-8545-e6357e2e4574,0fda8c5c-9c4e-49d0-b76d-4e6353f55380,康斯坦丁 斯尼亚科娃,08daac9b-7379-41a6-89f9-0175a30a57f0,FW,22,80,S,generated,161500.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[9.2, 6.6, 8.0]","[50, 50, 50]",20,12,3,7.94
4,bf73723e-0606-4359-8545-e6357e2e4574,96d77ad8-a604-4681-83c7-86182a635c6a,沃伊捷赫 法捷耶夫,7792e428-9917-4402-9eec-fe0f7b5a05f2,GK,29,77,A,generated,122265.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[8.4, 9.7, 6.7]","[50, 50, 50]",16,0,2,7.29
4,bf73723e-0606-4359-8545-e6357e2e4574,c863df6c-7252-41ff-b5a3-2b2d0f9250fb,姚险,312637f2-889f-449d-8f76-1193fefa25ed,DF,32,67,A,generated,76350.0,NEUTRAL,-1,-2,2,1,-1,-1,-0.004,3.0,"[6.6, 8.4, 6.9]","[50, 50, 50]",10,1,0,6.58
4,bf73723e-0606-4359-8545-e6357e2e4574,fcef4ba8-7426-4203-8448-5a2c1f097d7e,索尔维 马蒂亚斯,b0c2f2f4-cf26-4ba4-ad7b-fed70310cadc,GK,26,56,A,generated,34102.0,LOW,-6,-2,-1,-2,-1,0,-0.024,-18.0,"[7.8, 6.6, 4.9]","[50, 50, 50]",19,0,0,6.69
4,bf73723e-0606-4359-8545-e6357e2e4574,1b90653f-fd9f-4432-bb9a-4f2f2d788bd4,田昊乾,64c011af-bca9-45ee-bf83-f1fb6dc1ca14,MF,19,37,S,academy,5625.9,LOW,-3,-1,-1,0,-1,0,-0.012,0.0,"[6.8, 6.2, 6.4]","[50, 50, 50]",6,0,0,6.5
4,bf73723e-0606-4359-8545-e6357e2e4574,a6bc55ce-beb8-478c-9361-8f7926dc7887,弼燮 谢,71ac4da1-b9e4-40d5-995b-467d0669c7ad,DF,27,61,A,generated,43896.0,LOW,-4,-2,0,1,-1,-2,-0.016,3.0,"[6.9, 6.0, 6.7]","[50, 50, 50]",6,1,0,7.07
4,bf73723e-0606-4359-8545-e6357e2e4574,cfa366da-0507-4598-b94c-24023200294a,彭祖,cc0ef7b2-fe26-4641-a768-4f609e29b2d9,DF,27,68,A,generated,75240.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.5, 6.8, 7.9]","[50, 50, 50]",15,0,1,7.17
4,bf73723e-0606-4359-8545-e6357e2e4574,b57ddcba-2a9f-4c5b-bbf2-64475312f0ef,孙沐翔,496db78f-db3a-4429-8849-d9230914b4d9,MF,28,83,S,generated,226600.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.8, 7.0, 9.0]","[50, 50, 50]",15,1,0,7.73
4,bf73723e-0606-4359-8545-e6357e2e4574,710aa3a3-bfa9-4b2c-993f-c0a5049dcf59,恵 岩渊,23e14ca1-58d8-4e82-8320-1660f2004670,MF,28,69,S,generated,84384.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[6.4, 10.0, 7.2]","[50, 50, 50]",18,2,1,7.07
4,bf73723e-0606-4359-8545-e6357e2e4574,925e5250-989d-4ff0-a09d-30076c7061e3,斯坦科 斯米尔诺夫,cb90ca86-8723-4309-8443-cb0e4b87bdc2,DF,32,85,S,generated,0.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.1, 7.6, 8.6]","[50, 50, 50]",15,1,1,7.83
4,bf73723e-0606-4359-8545-e6357e2e4574,f83879c9-7f2d-4a70-a9b2-46f38298cdd4,马科斯 桑切斯,c8c3d129-2f00-45c1-940c-3bbc7cd5d953,DF,25,72,A,generated,93860.0,LOW,-3,0,0,-2,-1,0,-0.012,-18.0,"[7.3, 7.1, 6.7]","[50, 50, 50]",16,2,1,7.33
4,bf73723e-0606-4359-8545-e6357e2e4574,5e4a4cca-3833-4de6-9c4c-e0aebad81b34,丁正,6c0dba72-2837-4453-8f69-63f1d3886e9f,MF,22,59,A,generated,30927.0,LOW,-5,-2,-1,1,-1,-2,-0.02,3.0,"[6.9, 6.4, 6.1]","[50, 50, 50]",7,0,0,6.53
4,bf73723e-0606-4359-8545-e6357e2e4574,947298fe-c41e-46c6-8b81-1b3f95b4b65e,马质,0a73c2c3-2dee-40ab-961d-65ad1418d3c0,MF,37,59,A,generated,0.0,LOW,-8,-2,-3,-2,-1,0,-0.032,-18.0,"[4.6, 6.6, 6.0]","[50, 50, 50]",12,0,0,6.42
4,bf73723e-0606-4359-8545-e6357e2e4574,99cf3268-cc91-4164-836f-712074ac71fa,纳维德 杰姆,377ee383-a7cf-47f7-8718-3bc97b4813c7,MF,29,76,S,generated,108540.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[7.8, 7.0, 9.8]","[50, 50, 50]",16,4,2,8.07
4,bf73723e-0606-4359-8545-e6357e2e4574,43ad3d12-3792-457f-9ed0-3a3cc25d90ae,阿莱克西 埃里克松,aaf997c0-ab27-4381-9357-c0ff681628d1,DF,25,65,S,generated,58500.0,LOW,-3,0,0,-2,-1,0,-0.012,-18.0,"[6.6, 7.4, 6.6]","[50, 50, 50]",16,6,1,7.4
4,bf73723e-0606-4359-8545-e6357e2e4574,9c0fd6f5-cc75-442f-b6a6-3c1cbc93bd83,沃伊切赫 萨芬娜,8c5eb8a4-b906-488b-a572-9372caac7188,GK,29,58,S,generated,27402.0,LOW,-4,-1,0,-2,-1,0,-0.016,-18.0,"[7.1, 6.7, 7.5]","[50, 50, 50]",15,0,1,6.39
4,bf73723e-0606-4359-8545-e6357e2e4574,a14092fb-9dac-4aec-a866-123d238ea032,武 杨,cc0ed8cb-6636-472c-be01-9bcb6d6e541c,MF,32,85,S,generated,0.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[8.7, 9.2, 7.7]","[50, 50, 50]",18,8,5,8.63
4,bf73723e-0606-4359-8545-e6357e2e4574,8b55b086-57ff-402e-8792-46cb36940a3a,朱塞佩 科隆博,70f67bd4-e206-4287-85f3-c9769b03c861,MF,30,92,S,generated,318600.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[8.9, 7.4, 8.1]","[50, 50, 50]",18,8,5,8.19
4,bf73723e-0606-4359-8545-e6357e2e4574,d091e6a3-34b1-483f-9bf6-e0211de42839,黄文尧,cc0ef7b2-fe26-4641-a768-4f609e29b2d9,MF,31,74,A,generated,0.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[9.1, 8.1, 7.9]","[50, 50, 50]",15,5,1,8.36
4,bf73723e-0606-4359-8545-e6357e2e4574,2ab2f8f2-0ae5-4c38-a0e9-760e3469067b,西尔瓦诺 鲁维奥,77948078-1021-4d64-8798-5a3e304f3ccf,MF,30,65,A,generated,50018.0,LOW,-3,0,0,-2,-1,0,-0.012,-18.0,"[7.0, 7.2, 6.9]","[50, 50, 50]",15,0,1,7.45
4,bf73723e-0606-4359-8545-e6357e2e4574,cc78b313-02ec-4932-b0cf-bcfc8bf579b7,福斯蒂诺 埃斯波西托,dd449048-c1ed-4e51-b8e1-dadb9bc895fc,FW,25,67,S,generated,64125.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.1, 8.1, 6.6]","[50, 50, 50]",15,3,2,7.56
4,bf73723e-0606-4359-8545-e6357e2e4574,dfc95801-41eb-4d6f-9210-b667bd45602e,汤志杰,dc55424e-e60a-4f21-a4bd-1413e7069aea,FW,30,62,A,generated,36490.0,LOW,-2,-1,2,-2,-1,0,-0.008,-18.0,"[10.0, 7.1, 6.6]","[50, 50, 50]",15,7,0,8.03
4,bf73723e-0606-4359-8545-e6357e2e4574,b87a1a44-8d67-418c-8989-726eebdfb276,扎登 米德尔顿,16eb7054-eb6c-45c9-8764-2d42ec8efaac,MF,26,91,S,generated,365200.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[9.4, 8.1, 9.8]","[50, 50, 50]",18,13,1,9.03
4,bf73723e-0606-4359-8545-e6357e2e4574,975ce72b-fbfa-440a-ab9b-34704ab46678,塞文 汤姆林森,718f50ad-1cfa-496b-88a9-ac1e32eb7a25,MF,25,89,S,generated,294000.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[8.7, 7.8, 9.5]","[50, 50, 50]",16,5,1,8.15
4,bf73723e-0606-4359-8545-e6357e2e4574,5f23cce9-2ff3-4708-9d16-7407bfa8d418,切萨里奥 贾内利,53f3c6c3-c12d-41d2-a3ad-58b6b94a6dea,MF,24,71,A,generated,82935.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[7.4, 9.2, 8.1]","[50, 50, 50]",16,1,2,7.38
4,bf73723e-0606-4359-8545-e6357e2e4574,2cec7e79-fe45-431b-ba1e-ac09bf8b15b9,袁华明,e63b8fec-a8f4-4d4a-b355-ef3f8934d96b,FW,21,56,A,generated,26690.0,LOW,-5,-2,0,-2,-1,0,-0.02,-18.0,"[6.6, 6.9, 6.9]","[50, 50, 50]",15,0,0,6.81
4,bf73723e-0606-4359-8545-e6357e2e4574,a85c48b5-6e13-4bfd-903c-a45d16474069,刘嘉茂,95400555-b9c3-425d-8232-8b86e0a91ca5,MF,28,88,S,generated,305800.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[8.2, 8.5, 7.7]","[50, 50, 50]",17,6,3,8.38
4,bf73723e-0606-4359-8545-e6357e2e4574,bd62a675-9ac7-491a-a3eb-33fac1b499eb,汪振荣,d71c98f8-59f1-4a75-bc58-83b1ecd27981,DF,29,64,A,generated,46940.0,LOW,-3,0,0,-2,-1,0,-0.012,-18.0,"[6.3, 7.1, 6.9]","[50, 50, 50]",17,1,0,7.17
