season_number,season_id,team_id,team_name,is_ai,league_id,league_level,position,points,played,won,drawn,lost,goals_for,goals_against,goal_difference,roster_count,avg_ovr,top8_ovr,max_ovr,contracts_signed,rookie_contracts,academy_signings,rookie_market_signings,free_market_signings,auto_fill_signings,wage_cap,wage_bill,wage_pressure_pct,balance,financial_health,overspend_level
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,4c1ec84b-28ed-4dec-a64f-a657a0f7cb52,能源霸主,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,3,27,14,8,3,3,34,19,15,18,61.94,79.62,92,12,0,7,2,0,0,3100000.0,1610821.7,51.96,4993704.98,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,4cfa84d7-a28d-4fa7-b027-e46898055965,北方苍狼,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,7,12,14,3,3,8,26,39,-13,18,58.33,72.12,88,14,0,7,2,0,0,2250000.0,1086852.0,48.3,4003536.09,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,4d472da3-7b92-49fc-906f-9f552ddf60a9,蜜蜂布伦特,True,9367e21b-6e3a-4531-8dfb-0af639ae6a0d,2,1,28,14,8,4,2,36,19,17,18,58.94,76.25,83,12,0,7,2,0,0,3100000.0,1212693.5,39.12,5825883.15,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,4e3da93e-5b37-4581-85e2-917f1832c0a4,萨拉丁军,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,2,26,14,8,2,4,26,18,8,18,49.39,63.88,82,15,0,7,2,0,0,1600000.0,592017.2,37.0,3199092.91,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,4f99cfc0-1d1f-4119-ae38-03748d6dbda6,金虎啸月,True,a8fde632-9f65-467d-bc44-32641788bb66,3,3,23,14,6,5,3,33,27,6,18,53.67,70.25,83,13,0,10,3,0,0,2250000.0,886007.0,39.38,6135245.23,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,4fc413c0-dc02-4f5b-a7b0-885cc875a227,圣保罗彩,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,2,24,14,7,3,4,23,28,-5,18,58.67,73.25,83,12,0,5,1,0,0,2250000.0,1031652.5,45.85,4462630.29,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,502f7b1b-fa02-4b4f-805a-7634322229c7,凤凰涅槃,True,a0107e47-d545-415a-877e-a250b12b72a3,4,2,28,14,8,4,2,23,18,5,18,50.39,65.5,79,14,0,9,2,0,0,1600000.0,667731.4,41.73,3070656.82,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,511869fc-0d4a-4a9d-874f-672bf7b73d7b,西海金龙,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,5,15,14,4,3,7,29,31,-2,18,68.67,84.0,96,13,0,6,2,0,0,4200000.0,2281320.0,54.32,5303577.73,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,52026170-7ab6-4175-828f-f374212fe06f,尼罗河源,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,5,18,14,5,3,6,20,24,-4,18,52.89,65.62,82,11,0,6,3,0,0,1600000.0,690500.8,43.16,2560752.41,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,52b387be-648a-4fa3-a51e-5c34309c7310,凯门鳄凶,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,8,14,14,3,5,6,24,31,-7,18,49.17,59.12,63,15,0,9,3,0,0,1600000.0,391029.8,24.44,4010232.33,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,53139716-38aa-4fc3-9533-84ac7c0503b4,红魔曼联,True,2d17195f-6693-4497-b01a-83f4fc30c946,1,6,14,14,4,2,8,19,26,-7,18,64.5,82.12,89,11,0,6,2,0,0,4200000.0,1885680.0,44.9,5907423.56,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,532aa483-fbd2-4aaf-a3f8-83e0fee2a797,贝都因骑,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,6,18,14,5,3,6,20,23,-3,18,55.33,65.5,74,12,0,5,1,0,0,1600000.0,659706.0,41.23,2971429.08,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,53f3c6c3-c12d-41d2-a3ad-58b6b94a6dea,维多利亚,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,2,26,14,8,2,4,39,32,7,17,63.59,74.25,86,10,0,2,2,0,0,1600000.0,1146314.0,71.64,2135108.24,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,556d3a6a-e537-4d72-873b-01c32bb956b2,布宜诺斯,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,8,15,14,4,3,7,24,33,-9,18,61.06,76.12,85,13,0,7,1,0,0,3100000.0,1462814.0,47.19,4902778.41,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,5579ed94-d42c-43b0-b0cf-6db8a4f10f36,探戈情人,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,1,26,14,7,5,2,45,23,22,18,61.39,77.62,95,14,0,6,3,0,0,3100000.0,1411412.3,45.53,5586062.82,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,5756d9a0-5fed-40dc-9981-af7fd1b0a0a9,清真寺塔,True,a214dae7-f210-4978-a373-8769b832bee7,3,3,24,14,7,3,4,36,25,11,17,55.47,70.62,78,12,0,7,1,0,0,2250000.0,868018.0,38.58,4616950.14,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,578d8ca9-f619-4b00-b2e8-81e6079f18dd,食蚁兽长,True,698db303-c978-44e4-a85a-c086ddf13168,3,3,20,14,6,2,6,26,40,-14,18,54.44,68.38,78,13,0,7,2,0,0,2250000.0,799912.0,35.55,2799076.93,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,57e9792f-f898-4f1f-bf63-d4122fc0d1a8,武当太极,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,4,21,14,6,3,5,28,28,0,18,55.39,68.0,71,14,0,6,1,0,0,2250000.0,834576.0,37.09,2139247.43,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,57fe450c-b28d-419d-a0b3-63e5cc902728,矿工沙尔,True,b785d06a-d78a-428c-91f0-ff4a9f469f4b,4,2,27,14,9,0,5,35,27,8,18,48.94,64.75,75,15,0,11,3,0,0,1600000.0,633960.2,39.62,3062997.83,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,58bcbf0c-3e33-411b-a10b-b48ebb72c0fd,波斯勇士,True,a14c4617-240a-46a6-990f-37f821870474,3,8,8,14,2,2,10,11,33,-22,18,57.28,68.75,79,13,0,6,2,0,0,2250000.0,845163.0,37.56,2693029.38,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,5bf54cba-5b7a-4632-bf59-503ac4f493ab,双峰巨驼,True,a14c4617-240a-46a6-990f-37f821870474,3,7,16,14,4,4,6,24,31,-7,18,49.67,66.5,81,16,0,10,2,0,0,2250000.0,715095.0,31.78,4437312.89,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,5ed5e12b-ec53-4677-a4b5-8d74e21bb98b,复活节岛,True,698db303-c978-44e4-a85a-c086ddf13168,3,6,15,14,3,6,5,21,25,-4,18,52.28,69.38,81,15,0,9,2,0,0,2250000.0,805652.0,35.81,5059096.0,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,5f7f8f8e-9ab2-434c-b005-fc3c5893a4ad,小辣椒莱,True,e300379f-18d3-4ef4-84e4-ba515ccb5d34,4,1,35,14,11,2,1,36,15,21,18,53.56,70.62,89,15,0,8,3,0,0,1600000.0,910173.0,56.89,3450824.76,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,60485f7e-4f7c-45e4-b748-faadb1b6bf75,阿拉伯夜,True,ae1face9-61aa-4db8-8abd-3463c41992ac,1,8,4,14,1,1,12,19,50,-31,18,62.33,76.5,92,13,0,8,2,0,0,4200000.0,1394252.0,33.2,8407865.34,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,608be585-2b1a-4d51-b0cb-5465c3010436,沙漠之狐,True,ae1face9-61aa-4db8-8abd-3463c41992ac,1,1,30,14,9,3,2,49,22,27,18,71.28,87.5,97,12,0,5,1,0,0,4200000.0,2780018.0,66.19,4363104.93,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,61e6e3a1-cfd5-426a-8e11-1ea02f56fd8b,街球之王,True,9c6d0d26-d73b-4e64-a24b-07ecc3e24dcf,1,8,11,14,3,2,9,28,36,-8,18,62.89,77.75,88,14,0,8,1,0,0,4200000.0,1555896.0,37.05,6960264.33,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,624a04b6-7550-4b86-9fd9-b2a25e6bbe7f,流水无痕,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,6,16,14,4,4,6,29,30,-1,18,50.22,64.38,84,16,0,8,3,0,0,1600000.0,593192.0,37.07,3954852.77,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,644b825c-9b2b-4383-b22c-725aa1e9152e,非洲野牛,True,426c3e38-63b3-4ee0-85dd-85525974bfdf,4,2,23,14,7,2,5,17,17,0,18,53.83,67.0,77,12,0,6,2,0,0,1600000.0,784424.2,49.03,3224350.96,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,64c011af-bca9-45ee-bf83-f1fb6dc1ca14,雪虎踏山,True,d20b9cee-18bd-4a8d-be78-a5b2681775bc,2,7,8,14,2,2,10,19,38,-19,18,58.89,73.38,84,12,0,6,2,0,0,3100000.0,1133296.3,36.56,6750786.28,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,650c94ec-9237-4067-be84-258d382203ec,少林武僧,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,2,27,14,9,0,5,23,16,7,18,52.56,64.62,74,11,0,7,0,0,0,1600000.0,594768.6,37.17,3310921.1,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,673799c9-ad32-40e2-b497-1fe6ac04f5d1,药厂勒沃,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,7,15,14,4,3,7,22,27,-5,18,51.61,63.38,69,12,0,7,2,0,0,1600000.0,519785.2,32.49,3251151.78,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,6793d666-1351-4faf-bc46-e23b72f29f1b,雪豹冰山,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,6,16,14,4,4,6,26,35,-9,18,53.78,66.12,84,12,0,6,3,0,0,1600000.0,730296.8,45.64,2740860.02,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,67b81d51-8b4d-41fd-ae45-b1fadea3676b,斑马条纹,True,426c3e38-63b3-4ee0-85dd-85525974bfdf,4,4,19,14,5,4,5,19,20,-1,18,49.89,62.25,73,15,0,9,2,0,0,1600000.0,538029.8,33.63,3455072.69,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,67e432d7-2e54-4ee4-a770-f40e630e6bc8,马赛马拉,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,8,7,14,1,4,9,16,29,-13,18,55.78,68.0,80,12,0,5,3,0,0,1600000.0,808259.0,50.52,2343764.46,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,6ae6ba0d-e837-4519-bdd8-9ef6d56e8053,管道巨头,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,1,31,14,10,1,3,39,20,19,16,59.06,76.25,88,13,0,9,1,0,0,3100000.0,1196084.8,38.58,5491977.13,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,6b42d32b-f885-4450-b48c-233e1b1a494f,喜鹊纽卡,True,2d17195f-6693-4497-b01a-83f4fc30c946,1,7,13,14,3,4,7,18,39,-21,18,59.22,74.38,80,12,0,7,3,0,0,4200000.0,1151927.0,27.43,9263064.27,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,6c0dba72-2837-4453-8f69-63f1d3886e9f,马赛勇士,True,822ee6f8-be94-43c1-8460-850fe5293ff6,4,1,24,14,6,6,2,27,18,9,18,52.89,66.25,78,13,0,7,2,0,0,1600000.0,707538.6,44.22,3379048.88,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,6d8e0c3f-f699-4dc0-aff2-9fa21ee26e74,纳斯卡线,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,2,23,14,7,2,5,24,13,11,18,51.67,69.38,77,14,0,8,3,0,0,1600000.0,799921.2,50.0,5030810.32,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,6e247ef0-57b1-4282-90bd-e7ac11d50e3a,火狼焚原,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,3,25,14,8,1,5,26,20,6,18,53.39,70.5,77,14,0,8,3,0,0,2250000.0,857967.0,38.13,4454430.85,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,6e6bb008-2263-40ed-9a77-e9e836378fda,黑金帝国,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,4,21,14,6,3,5,25,32,-7,18,62.78,77.38,94,14,0,7,2,0,0,3100000.0,1406543.5,45.37,5512691.25,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,7012880c-807c-4190-90f7-0e644aad825e,石油大亨,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,6,14,14,4,2,8,32,37,-5,18,58.78,77.25,85,13,0,7,2,0,0,3100000.0,1238812.5,39.96,6173992.67,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,70f67bd4-e206-4287-85f3-c9769b03c861,银龙出海,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,8,9,14,2,3,9,27,44,-17,18,66.33,78.0,92,10,0,4,0,0,0,4200000.0,1574039.0,37.48,7850351.72,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,718f50ad-1cfa-496b-88a9-ac1e32eb7a25,塞维利业,True,eb1ba9bc-fe8f-4b5b-92bd-dff3e3a1f2f3,3,7,12,14,3,3,8,18,35,-17,18,58.67,74.38,89,13,0,6,2,0,0,2250000.0,1121451.0,49.84,4033170.73,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,71ac4da1-b9e4-40d5-995b-467d0669c7ad,冰狼踏雪,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,6,16,14,4,4,6,20,25,-5,18,53.17,67.5,78,14,0,7,2,0,0,2250000.0,784839.0,34.88,5441383.29,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,7330de8d-2325-4d92-9e0f-b40c1901fc29,安第斯山,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,7,16,14,4,4,6,22,27,-5,18,55.28,70.88,76,15,0,7,2,0,0,3100000.0,876477.8,28.27,6310350.89,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,74be8e1c-e27c-4cd1-8aaf-e0182af4a72b,巨象踏天,True,a0107e47-d545-415a-877e-a250b12b72a3,4,8,8,14,2,2,10,22,33,-11,18,49.44,63.5,82,13,0,8,1,0,0,1600000.0,590197.8,36.89,3139767.95,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,74dc07ee-0898-40a0-a0d6-8daee888090b,麒麟踏云,True,a8fde632-9f65-467d-bc44-32641788bb66,3,4,21,14,6,3,5,25,27,-2,18,55.0,67.75,82,14,0,6,1,0,0,2250000.0,815107.0,36.23,2617961.91,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,753fa88c-427d-4800-8add-ac9451df3fe9,天方夜谭,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,5,19,14,5,4,5,21,18,3,18,54.89,67.62,78,11,0,5,1,0,0,1600000.0,776369.2,48.52,2748020.53,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,754dcbe3-7865-4512-8487-d94ec7a83789,阿散蒂金,True,822ee6f8-be94-43c1-8460-850fe5293ff6,4,7,13,14,3,4,7,23,35,-12,18,52.44,63.88,70,14,0,6,2,0,0,1600000.0,531856.0,33.24,3700534.11,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,779059e3-52dd-41b9-87e5-c8044b7c1811,薛西斯军,True,0ffb4d3f-f9b6-4842-89bd-f17abe7c33e0,4,7,16,14,5,1,8,19,23,-4,18,52.67,65.25,76,12,0,6,3,0,0,1600000.0,645992.0,40.37,3124122.59,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,7792e428-9917-4402-9eec-fe0f7b5a05f2,萨尔瓦多,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,5,16,14,4,4,6,17,22,-5,18,61.28,75.88,83,13,0,5,3,0,0,2250000.0,1301039.0,57.82,4267182.11,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,77948078-1021-4d64-8798-5a3e304f3ccf,阿拉丁灯,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,2,24,14,7,3,4,31,23,8,18,50.61,61.88,66,13,0,6,2,0,0,1600000.0,450518.2,28.16,3962253.51,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,77a08a4b-acdc-4506-9b20-0336d460f726,雪山神鹰,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,4,18,14,5,3,6,16,18,-2,18,58.83,71.88,82,12,0,4,3,0,0,1600000.0,993339.0,62.08,4750043.09,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,77c6fe93-150d-4b73-b3d3-cb0be4c5c867,金狼逐日,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,2,27,14,9,0,5,32,18,14,18,60.83,78.25,96,12,0,6,2,0,0,2250000.0,1480999.0,65.82,3413727.29,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,79441db3-4b4b-436b-b258-482eb5263da2,热带雨林,True,698db303-c978-44e4-a85a-c086ddf13168,3,8,13,14,3,4,7,21,33,-12,18,57.22,72.38,78,13,0,6,2,0,0,2250000.0,1061008.0,47.16,4029064.19,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,7ad15046-be76-4e8a-b62f-260481133ed3,寒冰领域,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,3,24,14,7,3,4,16,12,4,18,59.67,70.88,84,11,0,3,3,0,0,1600000.0,1011744.0,63.23,2572178.4,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,7b8f9873-2cf9-440e-9638-4e5498d4d9ae,图西胡图,True,822ee6f8-be94-43c1-8460-850fe5293ff6,4,4,21,14,5,6,3,28,23,5,18,49.11,64.38,77,16,0,9,1,0,0,1600000.0,598506.0,37.41,2707879.31,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,7be612ad-7273-430a-8cbb-9efaccee934a,铁翼飞鹰,True,a8fde632-9f65-467d-bc44-32641788bb66,3,8,10,14,2,4,8,17,35,-18,18,50.94,66.62,75,13,0,9,1,0,0,2250000.0,650780.0,28.92,5209590.05,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,7e1a4614-824a-4ce5-8436-aaee8aaa7ea1,美因茨红,True,b785d06a-d78a-428c-91f0-ff4a9f469f4b,4,3,22,14,6,4,4,34,21,13,18,56.28,69.12,81,13,0,5,1,0,0,1600000.0,787395.6,49.21,2647885.13,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,80f3ff36-0a44-4d20-958f-ad9eb4159f56,玄武镇海,True,a0107e47-d545-415a-877e-a250b12b72a3,4,7,12,14,3,3,8,28,41,-13,18,53.06,67.25,80,14,0,8,1,0,0,1600000.0,765146.6,47.82,2877195.47,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,830e3531-1a9f-4e2a-adcf-6ad465166617,北海苍龙,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,4,18,14,5,3,6,30,41,-11,18,66.83,81.12,96,13,0,5,1,0,0,4200000.0,1915829.0,45.61,6808791.18,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,841e1477-b251-4fd0-9f25-99ec2c47b283,乌拉圭牛,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,3,25,14,7,4,3,32,18,14,18,54.11,70.5,81,10,0,7,3,0,0,1600000.0,923312.6,57.71,4707779.55,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,8480866e-e4ec-48f0-ab82-b52115112311,沙漠商队,True,a14c4617-240a-46a6-990f-37f821870474,3,1,27,14,9,0,5,34,22,12,18,53.61,71.25,84,15,0,10,3,0,0,2250000.0,976120.0,43.38,4136336.4,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,8553c06a-9ed5-48c8-bad0-2a8a14d72fe0,云豹穿林,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,2,25,14,6,7,1,26,16,10,18,53.22,68.25,86,14,0,8,2,0,0,1600000.0,844446.0,52.78,2764764.38,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,8702cbe5-5e21-42c9-8582-88af9bb6ebac,东方巨龙,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,1,30,14,10,0,4,53,38,15,18,66.44,87.75,96,14,0,7,1,0,0,4200000.0,2599230.0,61.89,4978175.62,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,87b0b70d-b0f6-44a0-bf9b-4659642ca4e0,紫百合佛,True,811f9c6d-a4b4-4ab1-91f1-8817977993e7,4,8,7,14,1,4,9,13,36,-23,18,48.89,62.75,82,13,0,8,3,0,0,1600000.0,508413.6,31.78,3628944.17,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,89364c43-5038-44cc-8d25-5c9654a4d96c,水蟒巨蛇,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,1,26,14,7,5,2,29,19,10,18,53.78,67.88,82,15,0,8,3,0,0,1600000.0,740731.6,46.3,3500653.67,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,8a755662-f362-44e9-adf1-03d30362d1d3,幽冥鬼狼,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,1,29,14,8,5,1,29,19,10,18,53.33,71.5,88,11,0,7,1,0,0,1600000.0,927391.2,57.96,4158635.74,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,8bee1147-d70c-4661-ac27-751bee6ae252,库尔德勇,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,3,26,14,8,2,4,28,23,5,18,54.22,67.25,87,14,0,7,1,0,0,1600000.0,764231.0,47.76,2850231.99,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,8c5eb8a4-b906-488b-a572-9372caac7188,咖啡起源,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,1,25,14,8,1,5,26,24,2,18,52.61,63.88,80,13,0,6,1,0,0,1600000.0,684355.0,42.77,3493296.37,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,8f2abd86-22c1-4fc7-946e-7e8b508f5163,阿拉伯军,True,a214dae7-f210-4978-a373-8769b832bee7,3,8,11,14,3,2,9,16,34,-18,18,51.11,62.38,76,15,0,10,1,0,0,2250000.0,568374.0,25.26,3475823.75,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,930a9201-3b38-4f02-a0d5-86134340c38d,累西腓鼓,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,4,22,14,6,4,4,29,20,9,18,57.22,73.88,94,13,0,6,2,0,0,2250000.0,1350392.0,60.02,4016082.18,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,93ff00a3-339b-42ba-af04-9e5d7977938a,红牛莱比,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,3,22,14,6,4,4,25,29,-4,18,54.61,71.88,82,15,0,7,3,0,0,1600000.0,898472.4,56.15,2872932.06,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,94ca1798-7f60-4177-ae15-53d2ee5ce741,撒哈拉南,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,4,19,14,6,1,7,22,26,-4,18,48.44,65.0,71,14,0,7,1,0,0,1600000.0,572597.4,35.79,3449649.61,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,95400555-b9c3-425d-8232-8b86e0a91ca5,撒哈拉驼,True,ae1face9-61aa-4db8-8abd-3463c41992ac,1,4,20,14,6,2,6,19,28,-9,18,61.83,78.12,88,13,0,7,0,0,0,4200000.0,1421656.0,33.85,6768337.99,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,9626f86a-0547-4858-9221-b5f9802e677f,食人鱼群,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,5,17,14,3,8,3,20,22,-2,18,50.83,62.88,69,13,0,6,2,0,0,1600000.0,542647.0,33.92,3651496.1,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,975356c9-9f62-4341-88c9-a4053cfdc83b,骆驼骑士,True,a14c4617-240a-46a6-990f-37f821870474,3,4,23,14,7,2,5,29,26,3,18,58.67,73.12,83,12,0,5,3,0,0,2250000.0,1145820.0,50.93,4263523.4,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,98068a5b-2c14-4cf1-8fc4-71315d4612bb,丝路驼铃,True,a14c4617-240a-46a6-990f-37f821870474,3,5,21,14,6,3,5,29,27,2,18,57.06,73.75,84,12,0,7,2,0,0,2250000.0,1181471.0,52.51,4103144.54,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,985a0d05-17d7-4738-9803-a27293bee01c,桑巴舞者,True,9c6d0d26-d73b-4e64-a24b-07ecc3e24dcf,1,5,21,14,6,3,5,25,26,-1,18,58.78,78.62,97,13,0,9,1,0,0,4200000.0,1368181.0,32.58,6944691.17,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,9886ea0a-4057-4d36-b78c-2126261c9a7c,金豹捕猎,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,8,12,14,3,3,8,21,32,-11,18,57.11,69.38,81,11,0,3,3,0,0,1600000.0,818745.0,51.17,3096724.03,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,98d39bde-fee3-4efe-87ac-46691e943297,银河战舰,True,eb1ba9bc-fe8f-4b5b-92bd-dff3e3a1f2f3,3,2,27,14,8,3,3,35,20,15,18,60.67,74.38,85,11,0,5,2,0,0,2250000.0,1343605.0,59.72,3718130.04,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,98d60360-641a-4660-9b8b-b5f71d43fd5e,香料之路,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,8,13,14,4,1,9,19,30,-11,18,48.61,59.88,72,14,0,9,3,0,0,1600000.0,423834.6,26.49,3934945.18,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,9a1a3711-6fa4-4f3b-af9b-de4a1462fd5f,飞驴切沃,True,e300379f-18d3-4ef4-84e4-ba515ccb5d34,4,3,23,14,7,2,5,17,15,2,18,54.06,65.62,77,12,0,7,2,0,0,1600000.0,667460.2,41.72,3112882.7,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,9ad3f058-4fc7-4b60-b359-1471322a5ba5,绿洲明珠,True,ae1face9-61aa-4db8-8abd-3463c41992ac,1,5,19,14,5,4,5,32,32,0,18,56.0,76.75,90,19,0,12,2,0,0,4200000.0,1473716.0,35.09,6398234.35,A,none
