season_number,season_id,player_id,player_name,team_id,position,age,ovr,potential,origin_type,wage,match_form,state_score,contract_score,recent_match_score,fitness_score,match_load_score,match_rust_score,attribute_modifier_pct,stamina_modifier,recent_ratings,recent_minutes,matches,goals,assists,average_rating
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,6fd70fd2-781c-4965-b0fe-f80bccf6c0ca,莫杰塔巴 巴萨姆,9c873d8e-fca9-467e-8683-a4ae9db21978,MF,26,47,S,academy,10294.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[6.9, 8.4, 6.6]","[50, 50, 50]",15,5,0,7.56
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,92885e4e-5eab-4c35-8804-035505ffc594,马克 里夏尔,cb936237-0b21-40e8-9cbe-dd3431b9f1e7,DF,31,78,S,generated,106400.0,LOW,-2,0,0,-2,-1,0,-0.008,-18.0,"[7.0, 6.5, 7.2]","[50, 50, 50]",19,1,0,7.43
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,b360b316-a0e7-462b-b2bf-d8579fd8bb49,龙程扬,8c5eb8a4-b906-488b-a572-9372caac7188,MF,25,66,A,generated,59850.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[6.8, 10.0, 6.9]","[50, 50, 50]",15,4,2,7.63
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,fd95621c-dba5-478b-a5af-274a0403cb7e,佩德拉姆 伊德里斯,b3dbdf88-1463-46cc-b570-748b06c3cde9,MF,30,80,S,generated,137700.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.8, 6.8, 8.4]","[50, 50, 50]",17,12,3,8.48
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,d5d96ba1-de9e-4e19-9f19-8739ff22cdab,康平 铃木,3185911f-f4fc-497f-bc6b-93fdadaf8157,MF,28,65,A,generated,47957.0,NEUTRAL,1,-1,2,1,-1,-1,0.004,3.0,"[6.2, 7.3, 8.7]","[50, 50, 50]",7,2,0,7.2
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,65046374-5d64-429d-a3f2-6433e7e7ca1a,丹尼尔 普里查德,c817ac92-5d06-4d9d-b73f-8d903c279f1b,MF,25,44,S,academy,7489.0,LOW,-2,-1,0,1,-1,-2,-0.008,3.0,"[7.0, 6.1, 7.7]","[50, 50, 50]",7,1,0,6.93
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,e7a9c4f4-66c7-48f7-b18a-c18c808d16ec,耶利米 穆迪,05f34921-c348-4f0f-a858-a424b12b7083,FW,32,94,S,generated,0.0,NEUTRAL,1,-1,4,-2,-1,0,0.004,-18.0,"[10.0, 9.9, 5.5]","[50, 50, 50]",20,21,12,9.06
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,229e19e4-579a-44b7-b937-1802d02906dd,泰恩 德尔皮耶罗,28991d5a-e175-4eb8-bbc7-c095ebf0f15b,FW,27,49,B,generated,15626.0,NEUTRAL,-1,-1,0,1,-1,-1,-0.004,3.0,"[8.4, 7.0, 6.0]","[50, 50, 50]",7,1,0,7.0
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,e41bce42-944d-4187-b37b-1799050b52f0,忍 村松,3cc08543-1d2e-45a9-a1a4-2bfc049ceae3,FW,25,45,A,academy,0.0,NEUTRAL,-1,-1,0,1,-1,-1,-0.004,3.0,"[6.4, 7.0, 6.6]","[50, 50, 50]",3,0,0,6.7
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,ff338841-aaa1-4254-ab6b-61f35fbc4d26,恩里克 塔威,60485f7e-4f7c-45e4-b748-faadb1b6bf75,DF,27,71,A,generated,68715.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[5.9, 7.9, 7.6]","[50, 50, 50]",17,1,0,6.76
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,39d93115-0581-4734-b93f-0150f0ad5001,齐克 阿彻,77c6fe93-150d-4b73-b3d3-cb0be4c5c867,DF,29,77,S,generated,128700.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.2, 7.6, 8.2]","[50, 50, 50]",19,2,6,7.85
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,3a02d178-ab34-4fd9-8765-ef703aaac3f7,哈桑 莱昂斯,4cfa84d7-a28d-4fa7-b027-e46898055965,DF,25,66,S,generated,66500.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.7, 7.3, 7.9]","[50, 50, 50]",17,2,2,7.61
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,3a1f0c6e-8c2b-4740-9134-06ae43f54d34,里卡多 科尔曼,27106979-3665-4b74-bc64-256babe7ad2e,FW,27,57,A,generated,28071.0,NEUTRAL,-1,-1,0,1,-1,-1,-0.004,3.0,"[7.7, 6.7, 7.0]","[50, 50, 50]",7,3,0,7.41
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,6a6c2de7-7a76-4213-bc8b-f5db72541180,雷电 霍根,37cc4353-9dc6-4541-ad33-63c9fbca518f,DF,30,85,S,generated,186300.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[6.9, 8.4, 7.0]","[50, 50, 50]",15,0,1,7.43
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,17b591fa-fef9-46cc-8079-e8935c225d2c,彭雷,7012880c-807c-4190-90f7-0e644aad825e,FW,25,47,S,academy,0.0,NEUTRAL,0,-1,0,1,0,-1,0.0,3.0,[6.5],[50],1,0,0,6.5
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,bc4db902-973e-4386-95a9-d8788ef612a1,勝彦 中井,c6d43c44-11e9-47de-b661-544e6c9e2c58,MF,24,44,A,academy,0.0,LOW,-2,-1,0,1,-1,-2,-0.008,3.0,"[6.6, 8.0, 6.7]","[50, 50, 50]",4,1,0,7.05
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,194f64d7-effe-4505-ad21-e8d8238afdc0,马尔科姆 卢卡斯,cc0ed8cb-6636-472c-be01-9bcb6d6e541c,MF,23,36,S,academy,7590.0,NEUTRAL,0,0,0,1,-1,-1,0.0,3.0,"[6.6, 7.0, 6.3]","[50, 50, 50]",3,0,0,6.6
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,f9a4f760-efb3-45a0-ac31-e41f0e8543ec,丰 张,49c653c0-8e28-46ca-9ce2-4d84c9ec42ac,GK,34,74,A,generated,0.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[8.2, 7.2, 7.9]","[50, 50, 50]",16,0,0,7.39
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,8418c761-eba6-4bce-8607-4564eb02cbe8,冯华豪,384f01a0-83ea-4923-b450-d4672f0661fe,MF,32,77,S,generated,0.0,NEUTRAL,1,-1,4,-2,-1,0,0.004,-18.0,"[8.4, 9.0, 7.3]","[50, 50, 50]",18,11,2,8.58
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,e0955c2a-751f-471f-9a27-8041f8431dd6,余篪,29b4a156-ad50-45be-b832-939e9765d81b,GK,37,57,A,generated,37870.0,LOW,-2,-1,-1,1,0,-2,-0.008,3.0,[6.0],[50],1,0,0,6.0
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,d140e917-8ec6-43e3-94d9-0811747114d5,侯嘉涛,a81aa0de-818e-4fd0-ae1f-56a79f50533c,GK,36,57,S,generated,0.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[6.9, 5.9, 7.0]","[50, 50, 50]",16,0,1,7.26
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,44a89bd4-b592-4a84-a545-e4bc6220eb6b,泰成 卓,502f7b1b-fa02-4b4f-805a-7634322229c7,GK,33,56,A,generated,37922.0,LOW,-4,-1,-1,-2,-1,0,-0.016,-18.0,"[6.0, 6.2, 6.0]","[50, 50, 50]",10,0,0,6.2
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,64dd3371-813d-40af-b5f1-f91b5bf37a69,弗林 基德,4e3da93e-5b37-4581-85e2-917f1832c0a4,FW,30,82,S,generated,157140.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[8.3, 9.1, 6.5]","[50, 50, 50]",15,6,5,8.29
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,e6b2075d-8b10-4ebf-84a2-4085242654be,燮赫 铎,93ff00a3-339b-42ba-af04-9e5d7977938a,GK,29,52,A,generated,25351.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[6.4, 8.5, 7.1]","[50, 70, 50]",17,0,1,6.71
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,52c281ac-d328-4a47-a3c8-3266ec979571,律 金井,19e3f4c4-6b77-4626-8851-46bf9cd3f50d,DF,32,82,S,generated,135800.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[6.8, 8.5, 7.8]","[50, 50, 50]",17,2,1,7.31
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,26cfa752-f63c-471f-b9fa-3e38a50443ab,胡马姆 伊德里斯,fc9e7bea-60e0-447e-883e-835c70cccbd2,MF,27,62,A,generated,55385.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[6.6, 7.8, 8.2]","[50, 50, 50]",15,3,0,7.41
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,73a62f74-967a-4f6b-9e14-94a663f03d94,钟武,6d8e0c3f-f699-4dc0-aff2-9fa21ee26e74,MF,25,54,S,academy,14025.0,NEUTRAL,1,-1,4,-2,-1,0,0.004,-18.0,"[7.1, 7.6, 9.7]","[50, 50, 50]",15,1,2,7.66
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,ea46ac6a-4b41-4295-b1fb-51a718d94268,凯南 涅斯捷罗夫,3432cf5d-c3c5-46b6-86fa-36eea4852056,MF,30,72,S,generated,84240.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.4, 6.9, 7.5]","[50, 50, 50]",16,3,2,7.91
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,d27d4f37-598f-42e6-9e38-4d3bffa95e4c,和也 小寺,95400555-b9c3-425d-8232-8b86e0a91ca5,FW,32,61,A,generated,0.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[6.8, 6.8, 7.3]","[50, 50, 50]",17,2,0,7.28
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,1246a7aa-ebef-4994-b1da-910ea6e7a8b6,吴禛,1af119e0-e593-4062-88fb-92dc16a57205,DF,28,57,S,generated,34987.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.0, 8.4, 6.8]","[50, 50, 50]",15,0,0,6.98
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,df0e50cc-22c6-4fb7-8d3f-e70154b90515,汪睿诚,d7c79989-b29a-48ff-a3c2-1aab6cfdd9f7,MF,31,81,S,generated,114660.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[9.5, 7.9, 9.4]","[50, 50, 50]",15,7,3,8.57
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,f4695214-543e-4812-bcb4-ae3a18c47cec,塞尔希奥 马里诺,2b9219d9-b8c2-4228-98e5-48a7d54225fc,DF,31,82,S,generated,135800.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[7.5, 7.6, 10.0]","[50, 50, 50]",15,5,1,8.01
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,4f8769ba-84ff-455b-949a-a56155c75ab3,兰斯 加德纳,532aa483-fbd2-4aaf-a3f8-83e0fee2a797,DF,38,57,A,generated,0.0,LOW,-2,-1,0,-1,-1,0,-0.008,-10.0,"[6.4, 8.0, 6.5]","[50, 50, 50]",11,1,0,6.51
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,a5063c72-ada8-4666-b8bb-ce3cfec9572c,昌彦 岛村,d3f11c2d-1468-4391-843e-98c05dd06286,MF,29,75,A,generated,101250.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.2, 8.1, 8.3]","[50, 50, 50]",16,7,7,8.39
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,ec836577-d575-4a8f-9ed4-7bf530353c0b,瓦希德 梁,cc0ef7b2-fe26-4641-a768-4f609e29b2d9,DF,26,40,A,academy,0.0,LOW,-7,-4,-3,1,0,-2,-0.028,3.0,[5.9],[50],1,0,0,5.9
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,5683a2c5-f11d-4fa8-9d0b-60473a66c512,達也 樱井,b90a4c3c-4de2-46a9-a075-bfae07efaa7f,DF,26,54,A,generated,22764.0,NEUTRAL,-1,-1,0,1,-1,-1,-0.004,3.0,"[6.5, 7.4, 6.3]","[50, 50, 50]",9,0,0,6.61
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,3ad70931-2489-430d-a1ce-0ed83f0a79bb,埃利亚斯 舍格伦,331ecd59-bd3c-469a-bb81-f4487353bc2c,MF,32,72,S,generated,65520.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[8.6, 6.4, 7.1]","[50, 50, 50]",17,7,1,7.86
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,437f1520-2353-47e6-8c9b-6016b232bc3f,罗伯特 马歇尔,6c0dba72-2837-4453-8f69-63f1d3886e9f,FW,29,62,A,generated,40545.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[8.5, 9.0, 8.5]","[50, 50, 50]",21,10,4,8.12
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,c59c2c78-16e1-45b6-b396-ba40f5a8d8fc,希西家 布拉德利,9c66c481-40ae-438f-bb00-d9193b9b43a9,MF,25,48,A,academy,0.0,LOW,-4,-2,0,-2,-1,0,-0.016,-18.0,"[6.7, 7.9, 6.3]","[50, 50, 50]",17,2,3,7.28
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,f6398b15-9d7d-477d-8479-284e5f7b2717,卡斯皮安 约翰逊,2b9219d9-b8c2-4228-98e5-48a7d54225fc,MF,26,58,B,generated,28027.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[7.1, 6.6, 8.4]","[50, 50, 50]",15,3,2,7.58
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,6a6cc739-b12c-4cb7-b280-2f1b1fe804c0,库恩 费尔德,07965bb2-7a10-4607-8b8a-330288c20759,DF,26,70,A,generated,84645.0,LOW,-2,0,0,-2,-1,0,-0.008,-18.0,"[9.0, 6.3, 6.0]","[50, 50, 50]",16,0,4,7.23
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,f1624b6d-114d-4b96-9d13-864a30fbe716,普拉门 弗兰基维茨,830e3531-1a9f-4e2a-adcf-6ad465166617,FW,26,71,S,generated,74826.0,LOW,-3,-1,-1,-1,-1,0,-0.012,-10.0,"[6.4, 6.1, 6.1]","[50, 50, 50]",11,6,1,7.59
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,c6147c3d-7281-45f7-aba4-ba5e528acccb,李透,95400555-b9c3-425d-8232-8b86e0a91ca5,DF,34,75,A,generated,127250.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[7.3, 7.0, 8.5]","[50, 50, 50]",17,3,0,7.63
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,4c947912-3a45-460c-9f3e-98855ba9b7c8,诸葛冠浩,ca5363fa-daf6-4b94-988e-8e363382cc57,MF,27,61,A,generated,35123.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[7.0, 8.8, 7.3]","[50, 50, 50]",15,3,2,7.84
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,fc66998c-f1db-454f-b490-a76c4e89b868,拓也 天川,25b85fb1-f46c-41b1-a611-99b7b0e5f623,DF,27,50,A,generated,17248.0,NEUTRAL,-1,-1,0,1,-1,-1,-0.004,3.0,"[6.4, 6.3, 7.1]","[50, 50, 50]",4,0,0,6.6
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,31169c29-2fa7-4841-93f7-9592e1ad4523,律 村松,feaca516-54ea-4e07-8495-dca46e0df427,MF,23,39,S,academy,0.0,NEUTRAL,1,-1,4,-2,-1,0,0.004,-18.0,"[7.5, 8.4, 8.6]","[50, 50, 50]",18,4,2,7.79
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,bc86fc95-63a2-47a6-ba0b-3a34a86ac54b,卢子辰,673799c9-ad32-40e2-b497-1fe6ac04f5d1,FW,31,59,A,generated,39103.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[7.4, 8.3, 7.3]","[50, 50, 50]",17,5,2,7.82
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,189c9d5e-ebb2-4a66-af4d-270c8fbfe2cd,凯什 穆林斯,7792e428-9917-4402-9eec-fe0f7b5a05f2,MF,26,72,S,generated,108680.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[9.1, 7.0, 7.2]","[50, 50, 50]",15,3,2,7.76
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,e43c0064-8ee2-4174-9758-dc2c8c7f74d3,王桦,74be8e1c-e27c-4cd1-8aaf-e0182af4a72b,FW,25,57,A,generated,28227.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[6.7, 7.1, 7.4]","[50, 50, 50]",15,2,2,7.35
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,9288f687-858c-4085-9b60-27d3a17aadbe,诸葛苍,61e6e3a1-cfd5-426a-8e11-1ea02f56fd8b,DF,31,87,S,generated,183400.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.0, 7.7, 7.0]","[50, 50, 50]",17,2,0,7.19
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,3192de97-386e-4959-8378-a656c5c28ae5,本内特 莫里斯,624a04b6-7550-4b86-9fd9-b2a25e6bbe7f,DF,30,58,A,generated,30626.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[8.1, 7.2, 7.6]","[50, 50, 50]",16,2,0,7.72
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,1dd9df9c-01c8-46b0-bc0d-f6b63f98d1d0,拉特米尔 索科洛夫,404a75f0-a644-464b-b83c-456ebf6d2c33,DF,26,53,A,generated,21364.0,LOW,-2,-1,0,1,-1,-2,-0.008,3.0,"[7.0, 6.2]","[50, 50]",2,0,0,6.6
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,6a7705f3-be51-402f-b0ad-040af20c48d5,健平 山下,30a13eaf-88ed-44c7-a6c0-c1af40a1d699,DF,29,63,S,generated,43862.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.1, 8.5, 8.0]","[50, 50, 50]",16,0,1,7.0
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,86143888-d66c-4ab7-b287-65db8484e913,博伊科 什捷缅科,1d876db7-4a41-422c-b698-ef8b431b2072,FW,30,67,A,generated,68772.0,LOW,-4,-1,-1,-2,-1,0,-0.016,-18.0,"[6.2, 6.3, 6.4]","[50, 50, 50]",15,6,3,7.3
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,5fdb7bfd-3303-4cb3-9118-a00f6d1e51c4,付景泽,f620e152-292f-4fbe-b20c-d69017df3b13,GK,34,65,A,generated,66950.0,LOW,-4,-1,-1,0,-1,-2,-0.016,0.0,"[6.0, 6.0, 6.2]","[50, 50, 50]",12,0,0,6.1
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,eb246ce9-8fd7-481b-926c-01a225e963d7,汤姆 詹森,42fbdc5a-8c40-4bde-9235-322d4558de50,FW,24,50,A,academy,0.0,LOW,-2,-1,-1,1,-1,-1,-0.008,3.0,"[6.2, 6.6, 6.1]","[50, 50, 50]",5,0,2,6.38
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,077492fb-f7a7-4d02-97b4-afc74ce0f6a1,廖富彬,c817ac92-5d06-4d9d-b73f-8d903c279f1b,FW,26,45,S,academy,0.0,LOW,-3,-3,0,0,-1,0,-0.012,-4.0,"[6.5, 6.7, 6.5]","[50, 50, 70]",12,0,0,6.65
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,ffafddf4-e06f-46cd-89cc-28ddd3fb60f6,邓该,8bee1147-d70c-4661-ac27-751bee6ae252,FW,34,66,A,generated,35000.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[7.4, 8.0, 8.8]","[50, 50, 50]",16,5,1,7.7
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,9bc3d794-6682-40b2-a2ff-cf46580ec25b,格雷 麦克弗森,4e3da93e-5b37-4581-85e2-917f1832c0a4,MF,26,61,A,generated,46084.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[7.6, 7.1, 9.6]","[50, 50, 50]",15,2,2,7.56
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,da6f01f6-a6da-4d46-9c79-ddd2a5f09494,杜嘉胜,d48ba2a2-bb85-4376-9449-fb3b8826dcf0,GK,29,56,A,generated,33188.0,LOW,-3,-1,-1,0,-1,-1,-0.012,0.0,"[6.3, 6.0, 6.4]","[50, 50, 50]",9,0,0,6.27
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,8402cc75-3c2e-4034-9f75-6ba50002f1f6,亚迪尔 波特,673799c9-ad32-40e2-b497-1fe6ac04f5d1,DF,25,60,A,generated,38475.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[9.3, 7.9, 6.6]","[50, 50, 50]",17,1,0,7.21
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,9b255f15-3930-40e1-a13f-e6fb155f16c2,卡尔米内 巴雷拉,df811640-39e5-4b41-81e5-7f64b13dafbc,DF,31,68,A,generated,53200.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[6.1, 7.7, 7.8]","[50, 50, 50]",15,1,1,7.35
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,e08a665c-02da-4d70-a50d-c5cde5cee0d4,塞巴斯蒂昂 迪洛伦佐,1e858fc7-b407-4cf1-ae63-7b50797fd677,DF,31,72,A,generated,61880.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[7.5, 7.1, 7.5]","[50, 50, 50]",15,0,3,7.42
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,6da5a45f-3f86-4050-b16e-63fac1b7dbcf,戈兰 福塞尔,ee405282-7387-4eed-b942-7d895a235ea9,MF,29,78,S,generated,136800.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.2, 7.3, 8.4]","[50, 50, 50]",15,0,3,7.66
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,47f8c400-e8a7-423e-8b24-1da7c7be3269,富尔维奥 德尔皮耶罗,0a7fa292-ac6f-4bc4-b708-941a6d83305f,MF,31,77,S,generated,90090.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.6, 8.7, 6.9]","[50, 50, 50]",16,3,4,7.89
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,947e41cf-93d1-40cf-aebb-6ae86e8aac28,洛维 范德梅尔,7b8f9873-2cf9-440e-9638-4e5498d4d9ae,MF,26,61,A,generated,51205.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.1, 7.5, 7.4]","[50, 50, 50]",16,0,1,6.9
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,50350e5d-cd8e-4f88-af2c-a27040de2aec,塞思 基恩,a4caae20-4eb1-4398-a208-2e6966f3ae81,MF,25,60,A,generated,33201.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[7.4, 6.9, 7.2]","[50, 50, 50]",16,1,2,7.62
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,a4d18e73-bf34-4277-8998-cd4410071adb,龙晨明,4827bcfa-ad0c-4570-a1bb-e73e4531857d,MF,35,57,A,generated,38986.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[6.3, 6.5, 7.7]","[50, 50, 50]",8,1,0,6.41
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,00e77b59-04c6-4c0c-93cf-69b17d189929,郝志专,5756d9a0-5fed-40dc-9981-af7fd1b0a0a9,FW,24,45,A,academy,0.0,LOW,-3,-1,-1,1,-1,-2,-0.012,3.0,"[6.5, 5.9]","[50, 50]",2,0,0,6.2
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,2c7b219a-b173-4ca6-a7c7-3f50f0b95c3b,周文西,d4953c57-7182-4723-9142-a8e6adf47c2d,DF,25,56,A,generated,26545.0,LOW,-2,-1,0,1,-1,-2,-0.008,3.0,"[8.1, 6.2, 6.9]","[50, 50, 50]",4,1,0,6.9
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,a85c48b5-6e13-4bfd-903c-a45d16474069,刘嘉茂,07965bb2-7a10-4607-8b8a-330288c20759,MF,32,88,S,generated,0.0,NEUTRAL,1,-1,4,-2,-1,0,0.004,-18.0,"[7.5, 9.4, 8.2]","[50, 50, 50]",16,11,3,8.84
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,e42d825b-de85-4a58-8530-1b5db326c966,百里鹤涛,05f34921-c348-4f0f-a858-a424b12b7083,MF,23,40,S,academy,0.0,LOW,-2,-1,0,1,-1,-2,-0.008,3.0,"[7.1, 6.3, 6.2]","[50, 50, 50]",6,0,1,6.72
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,e6d59009-cd79-42c3-a409-0f3001ef4c65,阿诺德 桑顿,23e14ca1-58d8-4e82-8320-1660f2004670,GK,25,66,S,generated,56525.0,LOW,-7,-2,-3,-2,-1,0,-0.028,-18.0,"[5.4, 5.2, 5.3]","[50, 50, 50]",16,0,0,6.35
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,23978b6e-4532-445c-a803-7c72697370bf,孙肇,4e3da93e-5b37-4581-85e2-917f1832c0a4,MF,28,62,A,generated,49846.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[6.7, 7.1, 8.4]","[50, 50, 50]",15,4,3,7.83
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,ae95aa18-781c-49d2-9091-18defa0e5f89,紅葉 松山,d7869c27-6888-484a-a8f0-2302f76966d6,DF,31,75,S,generated,78750.0,LOW,-3,0,-1,-2,-1,0,-0.012,-18.0,"[6.7, 5.7, 6.4]","[50, 50, 50]",15,1,2,7.12
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,e7dc1d4c-f1a5-4863-8265-a30e7b7565a7,严福涛,313c5422-c185-43ac-92fe-56acd302f71c,DF,33,67,S,generated,47250.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[6.7, 8.7, 6.5]","[50, 50, 50]",17,4,1,7.23
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,9fcf74cb-9ddf-4a0f-8eba-b7efe3072772,阿努蓬 武,b766a608-e35e-4487-b5ba-4752916a87c6,GK,31,56,B,generated,30996.0,LOW,-6,-1,-3,-2,-1,0,-0.024,-18.0,"[5.5, 6.5, 4.8]","[50, 50, 50]",16,0,0,6.79
