season_number,season_id,team_id,team_name,is_ai,league_id,league_level,position,points,played,won,drawn,lost,goals_for,goals_against,goal_difference,roster_count,avg_ovr,top8_ovr,max_ovr,contracts_signed,rookie_contracts,academy_signings,rookie_market_signings,free_market_signings,auto_fill_signings,wage_cap,wage_bill,wage_pressure_pct,balance,financial_health,overspend_level
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,49c653c0-8e28-46ca-9ce2-4d84c9ec42ac,玛瑙石红,True,eb81a4ce-e24f-492d-917f-7b0ebba15a78,4,1,33,14,11,0,3,30,19,11,18,55.44,66.88,73,14,0,7,3,0,0,1600000.0,605169.0,37.82,2609862.71,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,4c1ec84b-28ed-4dec-a64f-a657a0f7cb52,能源霸主,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,5,20,14,5,5,4,30,23,7,18,58.94,74.75,92,14,0,7,3,0,0,3100000.0,1116799.0,36.03,3098661.52,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,4cfa84d7-a28d-4fa7-b027-e46898055965,北方苍狼,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,6,17,14,5,2,7,20,22,-2,17,56.76,69.88,88,12,0,6,2,0,0,2250000.0,796292.55,35.39,2853933.69,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,4d472da3-7b92-49fc-906f-9f552ddf60a9,蜜蜂布伦特,True,9367e21b-6e3a-4531-8dfb-0af639ae6a0d,2,2,29,14,9,2,3,30,14,16,16,61.5,73.25,83,10,0,5,1,0,0,3100000.0,912178.88,29.43,4660129.94,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,4e3da93e-5b37-4581-85e2-917f1832c0a4,萨拉丁军,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,6,15,14,3,6,5,27,26,1,17,50.94,62.12,82,10,0,5,0,0,0,1600000.0,492864.0,30.8,2814173.42,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,4f99cfc0-1d1f-4119-ae38-03748d6dbda6,金虎啸月,True,a8fde632-9f65-467d-bc44-32641788bb66,3,4,20,14,6,2,6,21,22,-1,18,57.67,71.25,83,13,0,7,3,0,0,2250000.0,844242.0,37.52,4485239.5,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,4fc413c0-dc02-4f5b-a7b0-885cc875a227,圣保罗彩,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,7,11,14,3,2,9,20,36,-16,17,54.24,65.62,74,12,0,6,2,0,0,3100000.0,594262.0,19.17,4426880.2,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,502f7b1b-fa02-4b4f-805a-7634322229c7,凤凰涅槃,True,a0107e47-d545-415a-877e-a250b12b72a3,4,3,27,14,8,3,3,25,13,12,15,52.67,64.38,79,10,0,4,0,0,0,1600000.0,464815.6,29.05,2472417.37,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,511869fc-0d4a-4a9d-874f-672bf7b73d7b,西海金龙,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,3,26,14,8,2,4,37,28,9,18,66.22,81.0,96,14,0,7,3,0,0,4200000.0,1634420.0,38.91,3129012.85,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,52026170-7ab6-4175-828f-f374212fe06f,尼罗河源,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,6,13,14,3,4,7,18,23,-5,16,54.94,65.62,82,11,0,5,1,0,0,1600000.0,640202.25,40.01,2208673.55,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,52b387be-648a-4fa3-a51e-5c34309c7310,凯门鳄凶,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,8,9,14,1,6,7,13,26,-13,18,49.94,61.12,67,13,0,7,3,0,0,1600000.0,417808.85,26.11,3656387.7,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,53139716-38aa-4fc3-9533-84ac7c0503b4,红魔曼联,True,2d17195f-6693-4497-b01a-83f4fc30c946,1,4,23,14,7,2,5,28,26,2,18,60.83,76.38,89,14,0,8,3,0,0,4200000.0,1256252.0,29.91,4151012.61,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,532aa483-fbd2-4aaf-a3f8-83e0fee2a797,贝都因骑,True,a214dae7-f210-4978-a373-8769b832bee7,3,7,10,14,2,4,8,10,27,-17,18,55.0,63.5,66,16,0,7,3,0,0,2250000.0,527283.5,23.43,2869778.13,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,53f3c6c3-c12d-41d2-a3ad-58b6b94a6dea,维多利亚,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,2,28,14,9,1,4,34,26,8,16,56.88,67.25,74,10,0,4,1,0,0,1600000.0,713154.65,44.57,1766789.51,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,556d3a6a-e537-4d72-873b-01c32bb956b2,布宜诺斯,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,4,19,14,5,4,5,27,21,6,17,61.94,75.12,85,11,0,6,2,0,0,3100000.0,1165490.0,37.6,3335422.66,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,5579ed94-d42c-43b0-b0cf-6db8a4f10f36,探戈情人,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,2,28,14,8,4,2,40,23,17,16,58.56,68.75,83,14,0,5,1,0,0,3100000.0,743561.25,23.99,4117517.49,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,5756d9a0-5fed-40dc-9981-af7fd1b0a0a9,清真寺塔,True,a214dae7-f210-4978-a373-8769b832bee7,3,2,26,14,8,2,4,30,23,7,15,58.4,68.12,78,11,0,5,0,0,0,2250000.0,595173.0,26.45,3929360.08,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,578d8ca9-f619-4b00-b2e8-81e6079f18dd,食蚁兽长,True,698db303-c978-44e4-a85a-c086ddf13168,3,5,19,14,6,1,7,26,26,0,17,56.35,65.5,76,13,0,6,2,0,0,2250000.0,590260.0,26.23,2873950.41,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,57e9792f-f898-4f1f-bf63-d4122fc0d1a8,武当太极,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,2,27,14,8,3,3,28,19,9,16,55.88,66.38,71,14,0,5,1,0,0,2250000.0,637239.0,28.32,2189049.82,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,57fe450c-b28d-419d-a0b3-63e5cc902728,矿工沙尔,True,f6133552-fe86-45c0-b38c-2db8b01a5519,3,6,16,14,5,1,8,30,31,-1,16,53.0,61.25,75,12,0,6,1,0,0,2250000.0,404110.55,17.96,3196049.05,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,58bcbf0c-3e33-411b-a10b-b48ebb72c0fd,波斯勇士,True,a14c4617-240a-46a6-990f-37f821870474,3,8,14,14,4,2,8,22,34,-12,18,50.67,64.75,71,14,0,7,3,0,0,2250000.0,511319.0,22.73,2530797.06,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,5bf54cba-5b7a-4632-bf59-503ac4f493ab,双峰巨驼,True,a14c4617-240a-46a6-990f-37f821870474,3,7,14,14,3,5,6,17,22,-5,18,51.61,63.12,70,15,0,8,3,0,0,2250000.0,465840.5,20.7,3652715.34,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,5ed5e12b-ec53-4677-a4b5-8d74e21bb98b,复活节岛,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,1,30,14,9,3,2,28,17,11,18,55.06,67.75,81,18,0,7,3,0,0,1600000.0,604128.45,37.76,3581947.06,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,5f7f8f8e-9ab2-434c-b005-fc3c5893a4ad,小辣椒莱,True,e300379f-18d3-4ef4-84e4-ba515ccb5d34,4,3,25,14,7,4,3,26,17,9,16,55.12,67.0,89,13,0,5,1,0,0,1600000.0,632230.5,39.51,2462231.55,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,60485f7e-4f7c-45e4-b748-faadb1b6bf75,阿拉伯夜,True,ae1face9-61aa-4db8-8abd-3463c41992ac,1,8,8,14,2,2,10,16,32,-16,18,59.44,73.75,92,14,0,8,3,0,0,4200000.0,1079648.0,25.71,6474630.5,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,608be585-2b1a-4d51-b0cb-5465c3010436,沙漠之狐,True,ae1face9-61aa-4db8-8abd-3463c41992ac,1,6,13,14,3,4,7,17,33,-16,15,61.93,73.12,86,13,0,5,1,0,0,4200000.0,1017858.0,24.23,2432547.14,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,61e6e3a1-cfd5-426a-8e11-1ea02f56fd8b,街球之王,True,9c6d0d26-d73b-4e64-a24b-07ecc3e24dcf,1,5,20,14,6,2,6,26,38,-12,15,62.33,73.88,87,14,0,8,4,0,0,4200000.0,899980.0,21.43,5137083.85,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,624a04b6-7550-4b86-9fd9-b2a25e6bbe7f,流水无痕,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,8,9,14,2,3,9,14,23,-9,16,47.94,57.88,67,11,0,7,2,0,0,1600000.0,355016.95,22.19,3503746.82,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,644b825c-9b2b-4383-b22c-725aa1e9152e,非洲野牛,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,8,8,14,2,2,10,20,41,-21,18,55.56,67.0,77,12,0,6,2,0,0,2250000.0,706649.5,31.41,2789994.78,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,64c011af-bca9-45ee-bf83-f1fb6dc1ca14,雪虎踏山,True,d20b9cee-18bd-4a8d-be78-a5b2681775bc,2,7,16,14,5,1,8,18,28,-10,18,55.22,70.38,83,12,0,7,3,0,0,3100000.0,839695.6,27.09,5178229.35,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,650c94ec-9237-4067-be84-258d382203ec,少林武僧,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,6,17,14,5,2,7,19,24,-5,15,46.33,56.62,73,11,0,9,5,0,0,1600000.0,337760.2,21.11,2812266.97,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,673799c9-ad32-40e2-b497-1fe6ac04f5d1,药厂勒沃,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,4,17,14,5,2,7,25,25,0,16,45.31,54.62,67,13,0,9,5,0,0,1600000.0,272806.0,17.05,2932078.95,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,6793d666-1351-4faf-bc46-e23b72f29f1b,雪豹冰山,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,4,21,14,6,3,5,21,16,5,15,49.6,57.75,64,11,0,7,3,0,0,1600000.0,370011.1,23.13,2422720.91,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,67b81d51-8b4d-41fd-ae45-b1fadea3676b,斑马条纹,True,426c3e38-63b3-4ee0-85dd-85525974bfdf,4,6,18,14,5,3,6,13,23,-10,17,48.12,59.62,73,10,0,8,3,0,0,1600000.0,401735.0,25.11,3061270.92,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,67e432d7-2e54-4ee4-a770-f40e630e6bc8,马赛马拉,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,5,14,14,4,2,8,14,22,-8,17,49.82,63.25,80,12,0,6,2,0,0,1600000.0,511504.5,31.97,1836292.72,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,6ae6ba0d-e837-4519-bdd8-9ef6d56e8053,管道巨头,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,4,21,14,6,3,5,19,21,-2,15,53.27,64.62,82,13,0,10,6,0,0,3100000.0,621244.28,20.04,4016827.08,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,6b42d32b-f885-4450-b48c-233e1b1a494f,喜鹊纽卡,True,2d17195f-6693-4497-b01a-83f4fc30c946,1,6,13,14,3,4,7,21,31,-10,18,61.0,74.38,80,12,0,7,3,0,0,4200000.0,1180497.0,28.11,7243483.83,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,6c0dba72-2837-4453-8f69-63f1d3886e9f,马赛勇士,True,822ee6f8-be94-43c1-8460-850fe5293ff6,4,2,26,14,8,2,4,27,19,8,16,49.31,62.5,78,12,0,8,3,0,0,1600000.0,479359.5,29.96,2686621.0,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,6d8e0c3f-f699-4dc0-aff2-9fa21ee26e74,纳斯卡线,True,698db303-c978-44e4-a85a-c086ddf13168,3,7,11,14,3,2,9,16,30,-14,16,49.25,60.88,76,14,0,8,3,0,0,2250000.0,504130.5,22.41,3959252.81,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,6e247ef0-57b1-4282-90bd-e7ac11d50e3a,火狼焚原,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,3,23,14,7,2,5,22,19,3,16,51.31,65.25,77,11,0,7,3,0,0,1600000.0,503340.65,31.46,3255902.78,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,6e6bb008-2263-40ed-9a77-e9e836378fda,黑金帝国,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,3,22,14,7,1,6,24,27,-3,15,56.73,66.12,75,11,0,9,5,0,0,3100000.0,557322.63,17.98,4880544.92,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,7012880c-807c-4190-90f7-0e644aad825e,石油大亨,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,6,19,14,6,1,7,26,28,-2,15,52.67,65.62,84,11,0,8,4,0,0,3100000.0,581153.25,18.75,4973485.98,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,70f67bd4-e206-4287-85f3-c9769b03c861,银龙出海,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,8,7,14,1,4,9,22,43,-21,18,63.17,73.5,89,9,0,5,1,0,0,4200000.0,1110268.0,26.43,6056658.19,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,718f50ad-1cfa-496b-88a9-ac1e32eb7a25,塞维利业,True,eb1ba9bc-fe8f-4b5b-92bd-dff3e3a1f2f3,3,4,24,14,7,3,4,29,21,8,15,54.13,64.5,89,9,0,7,3,0,0,2250000.0,626688.0,27.85,3049191.24,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,71ac4da1-b9e4-40d5-995b-467d0669c7ad,冰狼踏雪,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,5,18,14,5,3,6,25,25,0,16,51.19,62.88,78,12,0,7,3,0,0,2250000.0,549783.0,24.43,4313906.64,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,7330de8d-2325-4d92-9e0f-b40c1901fc29,安第斯山,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,5,14,14,3,5,6,24,29,-5,15,49.47,59.38,76,13,0,8,4,0,0,3100000.0,411683.65,13.28,5630308.26,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,74be8e1c-e27c-4cd1-8aaf-e0182af4a72b,巨象踏天,True,a0107e47-d545-415a-877e-a250b12b72a3,4,8,6,14,1,3,10,23,40,-17,15,47.8,57.5,82,12,0,7,3,0,0,1600000.0,375421.0,23.46,2779520.34,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,74dc07ee-0898-40a0-a0d6-8daee888090b,麒麟踏云,True,a8fde632-9f65-467d-bc44-32641788bb66,3,2,23,14,7,2,5,26,24,2,15,52.8,61.62,70,10,0,6,1,0,0,2250000.0,441975.5,19.64,2791721.81,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,753fa88c-427d-4800-8add-ac9451df3fe9,天方夜谭,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,2,26,14,8,2,4,30,15,15,15,48.13,61.75,69,11,0,7,3,0,0,1600000.0,390527.0,24.41,2424462.06,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,754dcbe3-7865-4512-8487-d94ec7a83789,阿散蒂金,True,822ee6f8-be94-43c1-8460-850fe5293ff6,4,4,22,14,6,4,4,25,25,0,15,46.8,54.88,69,12,0,9,4,0,0,1600000.0,272318.0,17.02,3427591.93,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,779059e3-52dd-41b9-87e5-c8044b7c1811,薛西斯军,True,0ffb4d3f-f9b6-4842-89bd-f17abe7c33e0,4,4,23,14,7,2,5,19,18,1,18,50.89,63.25,76,10,0,6,2,0,0,1600000.0,549588.05,34.35,2668477.21,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,7792e428-9917-4402-9eec-fe0f7b5a05f2,萨尔瓦多,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,4,21,14,6,3,5,24,28,-4,16,54.12,71.62,82,11,0,6,2,0,0,2250000.0,842910.0,37.46,2794964.23,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,77948078-1021-4d64-8798-5a3e304f3ccf,阿拉丁灯,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,6,16,14,4,4,6,24,29,-5,16,45.69,53.5,66,10,0,8,4,0,0,1600000.0,270446.7,16.9,3612157.12,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,77a08a4b-acdc-4506-9b20-0336d460f726,雪山神鹰,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,3,25,14,7,4,3,25,16,9,17,53.82,66.5,78,14,0,7,3,0,0,1600000.0,550630.05,34.41,3410536.81,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,77c6fe93-150d-4b73-b3d3-cb0be4c5c867,金狼逐日,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,1,35,14,11,2,1,33,16,17,15,52.67,65.5,84,12,0,8,4,0,0,2250000.0,640727.0,28.48,2435972.73,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,79441db3-4b4b-436b-b258-482eb5263da2,热带雨林,True,698db303-c978-44e4-a85a-c086ddf13168,3,6,19,14,6,1,7,24,29,-5,15,52.53,65.5,78,11,0,8,4,0,0,2250000.0,576996.0,25.64,3088396.72,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,7ad15046-be76-4e8a-b62f-260481133ed3,寒冰领域,True,ba46fa64-5997-4e5b-89db-5d48b7c51e8a,3,7,13,14,3,4,7,19,25,-6,16,54.75,65.0,84,12,0,5,1,0,0,2250000.0,702582.0,31.23,1755873.18,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,7b8f9873-2cf9-440e-9638-4e5498d4d9ae,图西胡图,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,7,12,14,3,3,8,16,32,-16,16,52.19,62.88,77,10,0,7,3,0,0,2250000.0,545226.0,24.23,2624815.32,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,7be612ad-7273-430a-8cbb-9efaccee934a,铁翼飞鹰,True,a8fde632-9f65-467d-bc44-32641788bb66,3,6,18,14,5,3,6,25,28,-3,16,49.44,58.62,72,10,0,8,3,0,0,2250000.0,405934.0,18.04,4594371.24,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,7e1a4614-824a-4ce5-8436-aaee8aaa7ea1,美因茨红,True,b785d06a-d78a-428c-91f0-ff4a9f469f4b,4,5,16,14,4,4,6,19,20,-1,15,44.47,54.38,81,12,0,9,5,0,0,1600000.0,377834.55,23.61,2089952.54,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,80f3ff36-0a44-4d20-958f-ad9eb4159f56,玄武镇海,True,a8fde632-9f65-467d-bc44-32641788bb66,3,3,20,14,6,2,6,24,23,1,17,48.06,61.5,72,12,0,7,3,0,0,2250000.0,494154.0,21.96,2681382.25,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,830e3531-1a9f-4e2a-adcf-6ad465166617,北海苍龙,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,4,21,14,6,3,5,36,35,1,16,65.81,79.25,96,10,0,5,1,0,0,4200000.0,1399271.0,33.32,4468718.56,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,841e1477-b251-4fd0-9f25-99ec2c47b283,乌拉圭牛,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,4,22,14,6,4,4,27,25,2,15,50.53,62.88,81,11,0,7,3,0,0,1600000.0,544545.5,34.03,3025660.91,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,8480866e-e4ec-48f0-ab82-b52115112311,沙漠商队,True,a14c4617-240a-46a6-990f-37f821870474,3,4,20,14,6,2,6,24,24,0,16,53.81,68.12,84,10,0,7,2,0,0,2250000.0,735539.0,32.69,2959540.89,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,8553c06a-9ed5-48c8-bad0-2a8a14d72fe0,云豹穿林,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,1,31,14,10,1,3,29,16,13,15,54.4,65.12,86,11,0,7,3,0,0,1600000.0,609076.85,38.07,2150387.98,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,8702cbe5-5e21-42c9-8582-88af9bb6ebac,东方巨龙,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,5,20,14,5,5,4,33,28,5,15,67.87,83.25,96,12,0,7,2,0,0,4200000.0,1818979.0,43.31,2573684.36,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,87b0b70d-b0f6-44a0-bf9b-4659642ca4e0,紫百合佛,True,811f9c6d-a4b4-4ab1-91f1-8817977993e7,4,3,20,14,6,2,6,24,35,-11,15,42.0,48.62,53,12,0,9,4,0,0,1600000.0,154482.0,9.66,3389250.33,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,89364c43-5038-44cc-8d25-5c9654a4d96c,水蟒巨蛇,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,4,20,14,5,5,4,24,20,4,15,47.47,56.62,76,13,0,9,4,0,0,1600000.0,340001.0,21.25,2997150.81,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,8a755662-f362-44e9-adf1-03d30362d1d3,幽冥鬼狼,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,5,18,14,5,3,6,17,21,-4,15,48.67,58.88,76,10,0,8,4,0,0,1600000.0,404908.15,25.31,2993458.7,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,8bee1147-d70c-4661-ac27-751bee6ae252,库尔德勇,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,4,18,14,5,3,6,26,24,2,15,44.2,53.88,65,14,0,10,6,0,0,1600000.0,258286.75,16.14,2680952.68,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,8c5eb8a4-b906-488b-a572-9372caac7188,咖啡起源,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,8,9,14,2,3,9,16,39,-23,17,50.76,63.62,80,12,0,7,3,0,0,1600000.0,546920.45,34.18,2689657.07,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,8f2abd86-22c1-4fc7-946e-7e8b508f5163,阿拉伯军,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,5,16,14,4,4,6,19,24,-5,18,47.5,59.75,76,14,0,10,6,0,0,1600000.0,385995.95,24.12,3185735.45,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,930a9201-3b38-4f02-a0d5-86134340c38d,累西腓鼓,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,5,15,14,4,3,7,24,28,-4,15,60.8,71.38,94,12,0,5,1,0,0,2250000.0,1032393.5,45.88,2213287.77,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,93ff00a3-339b-42ba-af04-9e5d7977938a,红牛莱比,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,2,33,14,11,0,3,30,19,11,15,55.93,69.12,75,11,0,5,1,0,0,1600000.0,683152.0,42.7,2119850.93,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,94ca1798-7f60-4177-ae15-53d2ee5ce741,撒哈拉南,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,3,28,14,9,1,4,28,20,8,15,48.2,59.88,71,10,0,6,2,0,0,1600000.0,402224.4,25.14,3017388.43,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,95400555-b9c3-425d-8232-8b86e0a91ca5,撒哈拉驼,True,ae1face9-61aa-4db8-8abd-3463c41992ac,1,7,9,14,2,3,9,15,35,-20,15,54.47,66.12,75,9,0,8,4,0,0,4200000.0,596353.0,14.2,6097938.81,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,9626f86a-0547-4858-9221-b5f9802e677f,食人鱼群,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,6,14,14,3,5,6,24,26,-2,15,50.2,59.75,65,12,0,6,2,0,0,1600000.0,359959.5,22.5,3134829.28,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,975356c9-9f62-4341-88c9-a4053cfdc83b,骆驼骑士,True,a14c4617-240a-46a6-990f-37f821870474,3,5,19,14,5,4,5,22,23,-1,15,50.07,59.12,83,14,0,10,6,0,0,2250000.0,507312.5,22.55,2903816.32,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,98068a5b-2c14-4cf1-8fc4-71315d4612bb,丝路驼铃,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,1,28,14,9,1,4,33,18,15,15,54.87,69.88,84,12,0,8,4,0,0,3100000.0,668279.58,21.56,3595068.97,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,985a0d05-17d7-4738-9803-a27293bee01c,桑巴舞者,True,9c6d0d26-d73b-4e64-a24b-07ecc3e24dcf,1,8,8,14,2,2,10,15,26,-11,15,61.47,74.62,84,10,0,7,3,0,0,4200000.0,957879.5,22.81,5763930.79,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,9886ea0a-4057-4d36-b78c-2126261c9a7c,金豹捕猎,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,5,20,14,6,2,6,23,21,2,18,53.67,64.75,71,12,0,6,2,0,0,1600000.0,590491.0,36.91,2306623.27,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,98d39bde-fee3-4efe-87ac-46691e943297,银河战舰,True,eb1ba9bc-fe8f-4b5b-92bd-dff3e3a1f2f3,3,1,35,14,11,2,1,43,26,17,15,61.8,73.38,85,8,0,4,0,0,0,2250000.0,1019246.0,45.3,2531614.84,A,none
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,98d60360-641a-4660-9b8b-b5f71d43fd5e,香料之路,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,7,12,14,3,3,8,20,28,-8,17,47.0,54.5,65,11,0,9,4,0,0,1600000.0,291676.95,18.23,3584288.19,A,none
